source,strategy,T,n,mean,std,ci_low,ci_high
ablation,cerm,87,19,0.06599007339646619,0.031434993457886126,0.05185517649348598,0.0801249702994464
ablation,cerm,88,19,0.06569723374248011,0.03151853208542963,0.05152477329143281,0.07986969419352742
ablation,cerm,89,19,0.06540439408849405,0.03164680185221343,0.05117425651619373,0.07963453166079437
ablation,cerm,90,19,0.06511155443450799,0.031819261802504946,0.05080386941113123,0.07941923945788475
ablation,cerm,91,19,0.06481871478052192,0.03203519825706608,0.050413932885567767,0.07922349667547608
ablation,cerm,92,19,0.06452587512653586,0.032293739093093535,0.05000483909374152,0.07904691115933021
ablation,cerm,93,19,0.0646247373951547,0.032845170654646795,0.04985574749266902,0.07939372729764038
ablation,cerm,94,19,0.06472359966377356,0.033427960130738,0.049692555653602845,0.07975464367394426
ablation,cerm,95,19,0.0648224619323924,0.03404049697229482,0.049515987767725804,0.080128936097059
ablation,cerm,96,19,0.06492132420101125,0.034681205027920825,0.04932675255913934,0.08051589584288316
ablation,cerm,97,19,0.06464856653868147,0.03442526049046816,0.0491690815964337,0.08012805148092923
ablation,cerm,98,19,0.06437580887635169,0.03420718082128883,0.04899438451250408,0.0797572332401993
ablation,cerm,99,19,0.0641030512140219,0.034027694043234344,0.04880233394835287,0.07940376847969094
ablation,cerm,100,19,0.06383029355169213,0.03388741339074783,0.048592654160145646,0.07906793294323862
ablation,cerm,101,19,0.06352298676286276,0.03373202030311966,0.04835522062502007,0.07869075290070546
ablation,cerm,102,19,0.06321567997403342,0.03360920137927911,0.048103139959541026,0.07832821998852582
ablation,cerm,103,19,0.06290837318520405,0.033519314688460075,0.04783625115614497,0.07798049521426313
ablation,cerm,104,19,0.0626010663963747,0.03346262561759479,0.04755443488231381,0.07764769791043558
ablation,cerm,105,19,0.06229375960754533,0.03343930300515884,0.047257615219010084,0.07732990399608058
ablation,cerm,106,19,0.061986452818715974,0.033449416645534455,0.04694576078285213,0.07702714485457982
ablation,cerm,107,19,0.06167914602988662,0.033492936249163156,0.046618885193686475,0.07673940686608675
ablation,cerm,108,19,0.06137183924105726,0.0335697318944116,0.04627704687140416,0.07646663161071036
ablation,cerm,109,19,0.06076561908003753,0.032997794799074755,0.04592800099255525,0.07560323716751982
ablation,cerm,110,19,0.06015939891901779,0.03244111668576187,0.0455720938386104,0.07474670399942518
ablation,cerm,111,19,0.05955317875799806,0.03190049639292142,0.0452089662079962,0.07389739130799991
ablation,cerm,112,19,0.05894695859697832,0.03137676395819957,0.04483824487026898,0.07305567232368766
ablation,cerm,113,19,0.05846102497162633,0.031018039629460217,0.04451361337498151,0.07240843656827115
ablation,cerm,114,19,0.05797509134627433,0.030678938216144303,0.04418015834083065,0.071770024351718
ablation,cerm,115,19,0.05748915772092234,0.030360117248361813,0.04383758410622106,0.07114073133562362
ablation,cerm,116,19,0.057003224095570355,0.030062221977884395,0.04348560053057164,0.07052084766056907
ablation,cerm,117,19,0.05658310105649517,0.02990888346956678,0.04313442689367242,0.07003177521931793
ablation,cerm,118,19,0.056162978017420005,0.029771681457525935,0.04277599740314775,0.06954995863169226
ablation,cerm,119,19,0.05574285497834483,0.029650839945681164,0.04241021133455149,0.06907549862213817
ablation,cerm,120,19,0.05532273193926964,0.029546559671544657,0.04203697842529003,0.06860848545324925
ablation,cerm,121,19,0.05490260890019446,0.029459016508153087,0.04165621959320151,0.06814899820718741
ablation,cerm,122,19,0.05448248586111928,0.029388360027311176,0.04126786758260024,0.06769710413963831
ablation,cerm,123,19,0.0540623628220441,0.029334712250605535,0.04087186752588942,0.06725285811819878
ablation,cerm,124,19,0.05364223978296892,0.029298166611932068,0.040468177410065684,0.06681630215587216
ablation,cerm,125,19,0.053314937057309775,0.0294311096605607,0.04008109619936085,0.0665487779152587
ablation,cerm,126,19,0.05298763433165062,0.029578641227766402,0.039687455190692944,0.0662878134726083
ablation,cerm,127,19,0.05266033160599146,0.02974054421000816,0.0392873520057196,0.06603331120626332
ablation,cerm,128,19,0.052333028880332304,0.029916585281939037,0.03888089156031201,0.06578516620035259
ablation,cerm,129,19,0.05208392089380737,0.029781591907516197,0.0386924839977464,0.06547535778986834
ablation,cerm,130,19,0.05183481290728244,0.029652307556510046,0.03850150934517902,0.06516811646938586
ablation,cerm,131,19,0.0515857049207575,0.0295288072155246,0.03830793388452055,0.06486347595699446
ablation,cerm,132,19,0.05133659693423256,0.029411163747514273,0.03811172485259099,0.06456146901587412
ablation,cerm,133,19,0.05101097030856975,0.02916266234741758,0.037897838083827434,0.06412410253331206
ablation,cerm,134,19,0.05068534368290695,0.02891970651786638,0.03768145772243649,0.0636892296433774
ablation,cerm,135,19,0.05035971705724413,0.028682437181195154,0.03746252040200859,0.06325691371247967
ablation,cerm,136,19,0.05003409043158132,0.02845099660663113,0.0372409621504974,0.06282721871266524
ablation,cerm,137,19,0.049708463805918514,0.028225528176661508,0.0370167184952738,0.06240020911656323
ablation,cerm,138,19,0.049382837180255705,0.02800617613092041,0.036789724578288406,0.061975949782223004
ablation,cerm,139,19,0.049057210554592896,0.02779308528725097,0.03655991528149738,0.06155450582768841
ablation,cerm,140,19,0.04873158392893009,0.02758640073979067,0.03632722536261978,0.061135942495240396
ablation,cerm,141,19,0.048573261659114485,0.02766435485101619,0.03613385064951952,0.06101267266870945
ablation,cerm,142,19,0.04841493938929888,0.027757218588303347,0.035933771750922106,0.06089610702767566
ablation,cerm,143,19,0.04825661711948328,0.02786484288640531,0.03572705569473703,0.060786178544229526
ablation,cerm,144,19,0.048098294849667676,0.027987057460521693,0.03551377905034868,0.060682810648986674
ablation,cerm,145,19,0.047879099816848895,0.028001830255274588,0.035287941358892766,0.060470258274805025
ablation,cerm,146,19,0.04765990478403012,0.02803224904701065,0.035055068369192005,0.06026474119886824
ablation,cerm,147,19,0.04744070975121134,0.028078262985159835,0.03481518294645124,0.060066236555971445
ablation,cerm,148,19,0.04722151471839257,0.028139795566700796,0.034568319490624166,0.05987470994616097
ablation,cerm,149,19,0.04683417733547735,0.027839880505015294,0.03431584036630077,0.059352514304653936
ablation,cerm,150,19,0.04644683995256212,0.027544762166287057,0.034061204372291216,0.05883247553283303
ablation,cerm,151,19,0.046059502569646894,0.027254596370650558,0.03380434144331815,0.05831466369597564
ablation,cerm,152,19,0.045672165186731666,0.02696954297207889,0.033545179700269136,0.057799150673194195
ablation,cerm,153,19,0.04528482780381643,0.02668976577612686,0.03328364548718388,0.05728601012044898
ablation,cerm,154,19,0.044897490420901215,0.026415432430914074,0.03301966342027429,0.05677531742152814
ablation,cerm,155,19,0.044510153037985986,0.026146714288908898,0.032753156450073866,0.05626714962589811
ablation,cerm,156,19,0.04412281565507076,0.025883786237052918,0.03248404593782316,0.05576158537231835
ablation,cerm,157,19,0.04414525981285052,0.02653872867269222,0.03221199206055321,0.056078527565147834
ablation,cerm,158,19,0.04416770397063028,0.027270910354298312,0.03190520718262097,0.05643020075863959
ablation,cerm,159,19,0.044190148128410045,0.028074288698623277,0.03156640838082024,0.05681388787599985
ablation,cerm,160,19,0.04421259228618981,0.028942935626974517,0.03119826124441747,0.05722692332796215
ablation,cerm,161,19,0.04440029978561751,0.030012412444613692,0.030905073318251736,0.05789552625298329
ablation,cerm,162,19,0.044588007285045216,0.031129371596351613,0.030590534730820622,0.05858547983926981
ablation,cerm,163,19,0.044775714784472925,0.03228888583431782,0.03025686104296902,0.05929456852597683
ablation,cerm,164,19,0.04496342228390063,0.033486534876860645,0.029906039855728622,0.060020804712072634
ablation,cerm,165,19,0.04457307256635779,0.032875293926357955,0.02979053758899916,0.059355607543716424
ablation,cerm,166,19,0.04418272284881495,0.03229286807032901,0.029662078475621016,0.05870336722200888
ablation,cerm,167,19,0.043792373131272114,0.03174084356864109,0.029519949246169942,0.058064797016374285
ablation,cerm,168,19,0.04340202341372927,0.031220833068133166,0.02936342476619217,0.05744062206126637
ablation,cerm,169,19,0.043011673696186435,0.03073446159062418,0.029191774336764342,0.05683157305560853
ablation,cerm,170,19,0.0426213239786436,0.03028334997718865,0.029004269138855045,0.056238378818432154
ablation,cerm,171,19,0.042230974261100764,0.02986909585498452,0.028800190791682768,0.05566175773051876
ablation,cerm,172,19,0.041840624543557914,0.02949325233550274,0.028578840931151032,0.055102408155964795
ablation,cerm,173,19,0.04168406012432491,0.029730202483495012,0.02831573073141696,0.05505238951723287
ablation,cerm,174,19,0.0415274957050919,0.02997821212798068,0.0280476475755745,0.0550073438346093
ablation,cerm,175,19,0.04137093128585889,0.030237009133964012,0.027774713830441194,0.05496714874127659
ablation,cerm,176,19,0.04121436686662588,0.03050631896249134,0.027497052943785884,0.05493168078946587
ablation,cerm,177,19,0.04096311919472574,0.03056860468620886,0.027217798194853773,0.05470844019459771
ablation,cerm,178,19,0.040711871522825606,0.030639487241806762,0.026934677838871855,0.05448906520677936
ablation,cerm,179,19,0.04046062385092547,0.030718907118884368,0.02664771863497973,0.05427352906687121
ablation,cerm,180,19,0.040209376179025334,0.030806798289908795,0.02635695027277702,0.05406180208527365
ablation,cerm,181,19,0.03981859658258884,0.030564252535308593,0.026075232548426565,0.05356196061675112
ablation,cerm,182,19,0.03942781698615235,0.03033792940800843,0.025786220241219314,0.05306941373108539
ablation,cerm,183,19,0.03903703738971587,0.03012819450356564,0.025489748959344017,0.05258432582008772
ablation,cerm,184,19,0.038646257793279376,0.029935396487774425,0.025185661923539326,0.052106853663019426
ablation,cerm,185,19,0.038255478196842885,0.02975986453719215,0.024873811117973536,0.05163714527571223
ablation,cerm,186,19,0.0378646986004064,0.029601905803849714,0.024554058430249853,0.05117533877056295
ablation,cerm,187,19,0.03747391900396991,0.029461802944221696,0.024226276762516853,0.050721561245422965
ablation,cerm,188,19,0.03708313940753342,0.029339811754414923,0.02389035109481748,0.05027592772024936
ablation,cerm,189,19,0.036833371460153405,0.029507265367103453,0.023565286820286805,0.05010145610002001
ablation,cerm,190,19,0.036583603512773406,0.02968280397110891,0.023236587090292176,0.04993061993525463
ablation,cerm,191,19,0.0363338355653934,0.029866285008556925,0.022904316006671532,0.04976335512411527
ablation,cerm,192,19,0.036084067618013395,0.030057563030290446,0.02256853897134209,0.0495995962646847
ablation,cerm,193,19,0.03595957643782773,0.029587727436942268,0.022655311638951535,0.04926384123670393
ablation,cerm,194,19,0.03583508525764207,0.029126822398925934,0.022738068639146534,0.048932101876137606
ablation,cerm,195,19,0.03571059407745641,0.028675278548729838,0.02281661633594513,0.048604571818967685
ablation,cerm,196,19,0.035586102897270745,0.028233545035096137,0.022890752767442242,0.04828145302709925
ablation,cerm,197,19,0.03556880145552183,0.02803324977435929,0.022963515058789498,0.04817408785225417
ablation,cerm,198,19,0.03555150001377292,0.0278572932078983,0.02302533333849561,0.04807766668905023
ablation,cerm,199,19,0.03553419857202401,0.027706139051235677,0.023075999094632246,0.04799239804941577
ablation,cerm,200,19,0.035516897130275095,0.02758019509862801,0.023115328960538868,0.04791846530001132
ablation,cerm,201,19,0.035499595688526175,0.027479807978345677,0.023143167073136565,0.047856024303915785
ablation,cerm,202,19,0.03548229424677727,0.02740525854049739,0.02315938714681512,0.04780520134673942
ablation,cerm,203,19,0.035464992805028364,0.027356758015390777,0.02316389420084468,0.04776609140921205
ablation,cerm,204,19,0.035447691363279445,0.02733444506204906,0.023156625886524552,0.04773875684003434
ablation,cerm,205,19,0.03535857573583589,0.027135132892472793,0.023157131940480233,0.047560019531191544
ablation,cerm,206,19,0.035269460108392325,0.026953397138862165,0.02314973467395547,0.047389185542829185
ablation,cerm,207,19,0.035180344480948776,0.02678959550925269,0.02313427324180138,0.04722641572009617
ablation,cerm,208,19,0.03509122885350522,0.026644058770476483,0.023110598913111513,0.04707185879389893
ablation,cerm,209,19,0.03516813314102754,0.02682827261382378,0.023104670554674984,0.0472315957273801
ablation,cerm,210,19,0.03524503742854987,0.027035234892064795,0.02308851325242279,0.04740156160467695
ablation,cerm,211,19,0.03532194171607219,0.027264427564997886,0.023062359945638055,0.04758152348650632
ablation,cerm,212,19,0.03539884600359452,0.027515295124263952,0.023026460421342234,0.0477712315858468
ablation,cerm,213,19,0.035373487739269585,0.027487871444319276,0.023013433347390783,0.04773354213114839
ablation,cerm,214,19,0.03534812947494465,0.027486330483486837,0.02298876798355992,0.04770749096632938
ablation,cerm,215,19,0.03532277121061972,0.027510676591088194,0.022952462374156164,0.047693080047083274
ablation,cerm,216,19,0.035297412946294786,0.027560841164510803,0.022904547366676166,0.047690278525913406
ablation,cerm,217,19,0.03527205468196985,0.02763668361137592,0.022845086179163282,0.04769902318477642
ablation,cerm,218,19,0.03524669641764492,0.027737993303754885,0.022774173521484718,0.04771921931380512
ablation,cerm,219,19,0.035221338153319987,0.027864492461678946,0.022691934298747437,0.04775074200789253
ablation,cerm,220,19,0.03519597988899505,0.02801583987530501,0.022598521937608293,0.047793437840381814
ablation,cerm,221,19,0.03530273728049388,0.02852402754993209,0.022476770282402768,0.04812870427858499
ablation,cerm,222,19,0.035409494671992704,0.029047469706027774,0.02234815937579781,0.0484708299681876
ablation,cerm,223,19,0.03551625206349153,0.029585356679929994,0.022213053286976536,0.04881945084000652
ablation,cerm,224,19,0.035623009454990355,0.030136915043473128,0.022071799791655765,0.049174219118324945
ablation,cerm,225,19,0.035501048423589275,0.030104204358400177,0.021964547278064663,0.04903754956911389
ablation,cerm,226,19,0.035379087392188195,0.030082351044480645,0.02185241269500228,0.04890576208937411
ablation,cerm,227,19,0.03525712636078712,0.030071378772358506,0.021735385398849016,0.048778867322725225
ablation,cerm,228,19,0.03513516532938604,0.030071299452703804,0.02161346003391445,0.048656870624857636
ablation,cerm,229,19,0.034920716123609225,0.029828819761374015,0.021508042994554492,0.04833338925266396
ablation,cerm,230,19,0.03470626691783241,0.029592016759944956,0.021400073404114647,0.048012460431550164
ablation,cerm,231,19,0.034491817712055596,0.029361027799911267,0.021289489501830804,0.047694145922280384
ablation,cerm,232,19,0.03427736850627878,0.029135991162056507,0.021176229109079563,0.047378507903477994
ablation,cerm,233,19,0.03406291930050197,0.028917045812213955,0.021060229739201637,0.0470656088618023
ablation,cerm,234,19,0.03384847009472516,0.028704331136570657,0.02094142871652361,0.046755511472926704
ablation,cerm,235,19,0.03363402088894834,0.02849798665646561,0.020819763304600333,0.04644827847329634
ablation,cerm,236,19,0.03341957168317153,0.028298151722829134,0.02069517084361177,0.04614397252273129
ablation,cerm,237,19,0.033303857571465145,0.028383914256383213,0.020540893193740528,0.04606682194918976
ablation,cerm,238,19,0.03318814345975876,0.028481553119054204,0.020381275295019596,0.04599501162449793
ablation,cerm,239,19,0.033072429348052386,0.028590946637137314,0.020216371858619048,0.045928486837485724
ablation,cerm,240,19,0.032956715236346,0.028711960454070286,0.020046243298617164,0.04586718717407484
ablation,cerm,241,19,0.03290255291983365,0.028987583802940493,0.019868145609713082,0.045936960229954214
ablation,cerm,242,19,0.03284839060332129,0.029271075766540998,0.01968650976012412,0.04601027144651845
ablation,cerm,243,19,0.03279422828680894,0.02956220997338246,0.019501437538885752,0.04608701903473213
ablation,cerm,244,19,0.03274006597029658,0.02986076289500667,0.0193130294566507,0.04616710248394246
ablation,cerm,245,19,0.03247080911724134,0.02951517398889063,0.019199168327323164,0.04574244990715951
ablation,cerm,246,19,0.032201552264186084,0.02918346825298363,0.019079064563338983,0.04532403996503319
ablation,cerm,247,19,0.03193229541113083,0.0288661242931409,0.018952502957259684,0.044912087865001976
ablation,cerm,248,19,0.03166303855807558,0.02856362079458683,0.018819268265958054,0.04450680885019311
ablation,cerm,249,19,0.03139378170502033,0.028276434054572478,0.018679146320070644,0.044108417089970015
ablation,cerm,250,19,0.031124524851965086,0.028005035289103947,0.018531925235040395,0.04371712446888978
ablation,cerm,251,19,0.030855267998909836,0.027749887729521843,0.018377396716653692,0.04333313928116598
ablation,cerm,252,19,0.030586011145854585,0.027511443531990733,0.018215357450703445,0.04295666484100573
ablation,cerm,253,19,0.03063342416316338,0.02811018243452633,0.017993544623557005,0.04327330370276976
ablation,cerm,254,19,0.030680837180472167,0.028723675990729745,0.017765097295000108,0.04359657706594423
ablation,cerm,255,19,0.03072825019778096,0.029350999011415784,0.017530431480826315,0.043926068914735605
ablation,cerm,256,19,0.03077566321508975,0.029991283702860576,0.017289937388682272,0.04426138904149723
ablation,cerm,257,19,0.030892943692578598,0.030410746477023687,0.017218604400245738,0.04456728298491146
ablation,cerm,258,19,0.03101022417006744,0.03085207443653354,0.01713743962542582,0.04488300871470906
ablation,cerm,259,19,0.03112750464755628,0.0313143431256072,0.017046858750238196,0.04520815054487436
ablation,cerm,260,19,0.03124478512504512,0.03179663923030827,0.016947272450713338,0.04554229779937691
ablation,cerm,261,19,0.031188153954172668,0.0317620377702264,0.016906199993781925,0.04547010791456341
ablation,cerm,262,19,0.0311315227833002,0.031736417381340795,0.01686108915473321,0.045401956411867186
ablation,cerm,263,19,0.03107489161242774,0.03171979982595294,0.016811930148043053,0.04533785307681243
ablation,cerm,264,19,0.031018260441555277,0.03171219925682938,0.01675871660985149,0.045277804273259066
ablation,cerm,265,19,0.030961629270682817,0.03171362215707389,0.01670144562499954,0.045221812916366094
ablation,cerm,266,19,0.030904998099810357,0.03172406731251399,0.016640117739445744,0.04516987846017497
ablation,cerm,267,19,0.030848366928937894,0.031743525816875805,0.01657473695793923,0.04512199689993655
ablation,cerm,268,19,0.030791735758065434,0.03177198110969594,0.0165053107269725,0.04507816078915837
ablation,cerm,269,19,0.030735104587192964,0.031809409046594406,0.01643184990318281,0.045038359271203116
ablation,cerm,270,19,0.030678473416320497,0.03185577800121543,0.01635436870751409,0.0450025781251269
ablation,cerm,271,19,0.030621842245448037,0.03191104899783697,0.016272884665588322,0.04497079982530775
ablation,cerm,272,19,0.030565211074575577,0.03197517587336237,0.01618741853486527,0.04494300361428588
ablation,cerm,273,19,0.03041405889723188,0.03181196860102144,0.016109653297189504,0.044718464497274256
ablation,cerm,274,19,0.030262906719888183,0.03165899158993874,0.016027287973041017,0.04449852546673535
ablation,cerm,275,19,0.030111754542544496,0.03151639381005972,0.015940255577363074,0.04428325350772592
ablation,cerm,276,19,0.0299606023652008,0.031384316738926284,0.01584849249409442,0.04407271223630718
ablation,cerm,277,19,0.029809450187857106,0.03126289371806849,0.015751938765570916,0.04386696161014329
ablation,cerm,278,19,0.029658298010513416,0.031152249327532727,0.015650538373771936,0.0436660576472549
ablation,cerm,279,19,0.02950714583316972,0.031052498784828898,0.015544239510586673,0.04347005215575277
ablation,cerm,280,19,0.02935599365582602,0.030963747374604982,0.015432994834263764,0.04327899247738827
ablation,cerm,281,19,0.02920484147848233,0.03088608991527469,0.015316761709244727,0.043092921247719934
ablation,cerm,282,19,0.029053689301138635,0.030819610268626518,0.015195502426670596,0.04291187617560668
ablation,cerm,283,19,0.028902537123794945,0.030764380898128676,0.015069184402992288,0.0427358898445976
ablation,cerm,284,19,0.02875138494645125,0.03072046248121568,0.01493778035430779,0.04256498953859471
ablation,cerm,285,19,0.028600232769107548,0.030687903580302375,0.014801268444292295,0.0423991970939228
ablation,cerm,286,19,0.028449080591763858,0.03066674037662969,0.014659632403875782,0.04223852877965194
ablation,cerm,287,19,0.028297928414420165,0.030656996470313336,0.01451286162115202,0.04208299520768831
ablation,cerm,288,19,0.028146776237076468,0.030658682749158003,0.01436095120036695,0.04193260127378599
ablation,cerm,289,19,0.02806993120798392,0.03065660140089158,0.01428504205959277,0.04185482035637507
ablation,cerm,290,19,0.027993086178891385,0.0306599659620173,0.014206684139311004,0.041779488218471765
ablation,cerm,291,19,0.027916241149798838,0.03066877464018173,0.014125878245462036,0.04170660405413564
ablation,cerm,292,19,0.0278393961207063,0.03068302274658954,0.014042626486385384,0.04163616575502722
ablation,cerm,293,19,0.02776255109161375,0.030702702708466742,0.013956932267215493,0.04156816991601201
ablation,cerm,294,19,0.027685706062521215,0.03072780408913943,0.013868800280853306,0.04150261184418912
ablation,cerm,295,19,0.027608861033428668,0.030758313615604143,0.013778236495569026,0.041439485571288306
ablation,cerm,296,19,0.02753201600433613,0.03079421521342064,0.013685248139312501,0.04137878386935976
ablation,cerm,297,19,0.027455170975243585,0.03083549004871429,0.013589843680826568,0.041320498269660604
ablation,cerm,298,19,0.02737832594615104,0.030882116577034217,0.013492032807677815,0.04126461908462427
ablation,cerm,299,19,0.0273014809170585,0.030934070598774864,0.013391826401335965,0.041211135432781036
ablation,cerm,300,19,0.027224635887965958,0.03099132532083335,0.013289236509449359,0.041160035266482556
ablation,cerm,301,19,0.027147790858873422,0.031053851424143,0.013184276315478197,0.04111130540226865
ablation,cerm,302,19,0.027070945829780875,0.031121617136695395,0.013076960105859771,0.04106493155370198
ablation,cerm,303,19,0.02699410080068834,0.03119458831163892,0.012967303234891148,0.04102089836648553
ablation,cerm,304,19,0.026917255771595795,0.03127272851002146,0.012855322087523427,0.04097918945566816
ablation,cerm,305,19,0.026824242492438154,0.03131958137755097,0.01274124118978887,0.040907243795087436
ablation,cerm,306,19,0.02673122921328051,0.03137125017663756,0.01262499478512833,0.04083746364143269
ablation,cerm,307,19,0.026638215934122873,0.031427711154360966,0.012506593554157343,0.040769838314088404
ablation,cerm,308,19,0.02654520265496523,0.031488938533004315,0.012386049087951007,0.040704356221979446
ablation,cerm,309,19,0.026452189375807587,0.031554904567203494,0.012263373862346548,0.040641004889268625
ablation,cerm,310,19,0.026359176096649943,0.0316255796046797,0.012138581210634594,0.04057977098266529
ablation,cerm,311,19,0.026266162817492302,0.03170093215025645,0.012011685294773646,0.04052064034021096
ablation,cerm,312,19,0.02617314953833466,0.03178092893285232,0.011882701075266431,0.040463598001402895
ablation,cerm,313,19,0.026080136259177017,0.03186553497513377,0.011751644279840217,0.040408628238513815
ablation,cerm,314,19,0.025987122980019376,0.031954713665507235,0.011618531371075196,0.04035571458896356
ablation,cerm,315,19,0.02589410970086173,0.03204842683212785,0.01148337951312609,0.04030483988859737
ablation,cerm,316,19,0.02580109642170409,0.0321466348186022,0.011346206537682082,0.0402559863057261
ablation,cerm,317,19,0.025708083142546446,0.03224929656106469,0.01120703090930901,0.04020913537578388
ablation,cerm,318,19,0.025615069863388806,0.03235636966631219,0.011065871690315787,0.04016426803646182
ablation,cerm,319,19,0.025522056584231165,0.03246781049068775,0.010922748505283917,0.040121364663178415
ablation,cerm,320,19,0.025429043305073517,0.032583574219413006,0.010777681505395318,0.040080405104751714
ablation,cerm,321,19,0.02546406986501723,0.03263935893535407,0.010787624197908125,0.04014051553212634
ablation,cerm,322,19,0.025499096424960944,0.032701534367094304,0.010794693274141086,0.0402034995757808
ablation,cerm,323,19,0.02553412298490466,0.032770064138876995,0.010798905090629207,0.04026934087918012
ablation,cerm,324,19,0.02556914954484837,0.03284490847639043,0.010800277532084183,0.040338021557612555
ablation,cerm,325,19,0.025604176104792088,0.03292602431863445,0.010798829961093097,0.04040952224849108
ablation,cerm,326,19,0.025639202664735797,0.0330133654372383,0.010794583164466515,0.04048382216500508
ablation,cerm,327,19,0.02567422922467951,0.03310688256248938,0.010787559296569103,0.04056089915278992
ablation,cerm,328,19,0.02570925578462322,0.03320652351530911,0.010777781819975999,0.040640729749270445
ablation,cerm,329,19,0.025744282344566938,0.033312233344397375,0.010765275443805188,0.040723289245328684
ablation,cerm,330,19,0.025779308904510648,0.03342395446775971,0.010750066060079071,0.040808551748942226
ablation,cerm,331,19,0.02581433546445436,0.03354162681783128,0.010732180678468817,0.040896490250439906
ablation,cerm,332,19,0.025849362024398075,0.03366518798941918,0.010711647359771353,0.04098707668902479
ablation,cerm,333,19,0.025884388584341788,0.0337945733896982,0.010688495148463055,0.04108028202022052
ablation,cerm,334,19,0.0259194151442855,0.03392971638951544,0.010662754004664907,0.0411760762839061
ablation,cerm,335,19,0.02595444170422921,0.034070548475284304,0.010634454735842612,0.04127442867261581
ablation,cerm,336,19,0.02598946826417293,0.03421699940077934,0.010603628928551337,0.04137530759979452
ablation,cerm,337,19,0.025864503213125313,0.033947731419286885,0.010599741528204316,0.04112926489804631
ablation,cerm,338,19,0.0257395381620777,0.033686914983361176,0.01059205384950137,0.04088702247465403
ablation,cerm,339,19,0.025614573111030086,0.033434747879016985,0.010580476957003983,0.04064866926505619
ablation,cerm,340,19,0.02548960805998247,0.03319142724300539,0.010564922207218214,0.04041429391274673
ablation,cerm,341,19,0.025364643008934852,0.03295714901472928,0.010545301495043518,0.040183984522826184
ablation,cerm,342,19,0.02523967795788724,0.03273210735634789,0.010521527514525574,0.03995782840124891
ablation,cerm,343,19,0.025114712906839625,0.03251649404306925,0.010493514033014201,0.039735911780665045
ablation,cerm,344,19,0.02498974785579201,0.03231049782617863,0.010461176177580727,0.039518319534003296
ablation,cerm,345,19,0.02486478280474439,0.03211430377191902,0.010424430732293568,0.03930513487719521
ablation,cerm,346,19,0.02473981775369678,0.031928092579917,0.010383196444691344,0.039096439062702215
ablation,cerm,347,19,0.024614852702649164,0.03175203988542267,0.01033739433953405,0.03889231106576428
ablation,cerm,348,19,0.02448988765160155,0.031586315550191264,0.01028694803766159,0.038692827265541505
ablation,cerm,349,19,0.024364922600553937,0.03143108294736437,0.010231784077550392,0.038498061123557484
ablation,cerm,350,19,0.02423995754950632,0.03128649824619248,0.010171832236941349,0.03830808286207129
ablation,cerm,351,19,0.0241149924984587,0.0311527097028649,0.010107025851721631,0.03812295914519577
ablation,cerm,352,19,0.023990027447411088,0.031029856964059667,0.010037302129086802,0.037942752765735374
ablation,cerm,353,19,0.023964665233647344,0.031053762164878446,0.010001190826112298,0.03792813964118239
ablation,cerm,354,19,0.0239393030198836,0.03108146544439702,0.00996337169867386,0.03791523434109334
ablation,cerm,355,19,0.023913940806119856,0.03111295665707828,0.009923849308761334,0.03790403230347838
ablation,cerm,356,19,0.023888578592356113,0.031148224313992497,0.009882628822427564,0.03789452836228466
ablation,cerm,357,19,0.023863216378592365,0.031187255603530275,0.009839716000474698,0.03788671675671003
ablation,cerm,358,19,0.02383785416482862,0.03123003641433426,0.009795117188142854,0.03788059114151439
ablation,cerm,359,19,0.023812491951064878,0.031276551360355134,0.009748839303843548,0.037876144598286206
ablation,cerm,360,19,0.023787129737301137,0.0313267838079302,0.009700889826983692,0.03787336964761858
ablation,cerm,361,19,0.02376176752353739,0.03138071590477563,0.009651276784929077,0.0378722582621457
ablation,cerm,362,19,0.023736405309773646,0.031438328610777874,0.009600008739158897,0.0378728018803884
ablation,cerm,363,19,0.0237110430960099,0.03149960173046394,0.009547094770665288,0.03787499142135451
ablation,cerm,364,19,0.02368568088224616,0.03156451394702626,0.009492544464653922,0.0378788172998384
ablation,cerm,365,19,0.023660318668482415,0.03163304285777388,0.009436367894603169,0.03788426944236166
ablation,cerm,366,19,0.023634956454718668,0.0317051650108792,0.009378575605740775,0.03789133730369656
ablation,cerm,367,19,0.023609594240954924,0.03178085594328721,0.0093191785979978,0.037900009883912046
ablation,cerm,368,19,0.023584232027191183,0.03186009021965326,0.009258188308500026,0.03791027574588234
ablation,cerm,369,19,0.023615567751430477,0.03206649758078187,0.009196711964129292,0.03803442353873166
ablation,cerm,370,19,0.023646903475669768,0.03227895213744514,0.009132516469027728,0.03816129048231181
ablation,cerm,371,19,0.023678239199909065,0.03249733528743544,0.009065655153251846,0.03829082324656628
ablation,cerm,372,19,0.02370957492414836,0.03272152832885192,0.00899618139168568,0.03842296845661104
ablation,cerm,373,19,0.023740910648387653,0.032951412674831704,0.008924148507485893,0.03855767278928941
ablation,cerm,374,19,0.023772246372626947,0.03318687005515282,0.008849609681430034,0.03869488306382386
ablation,cerm,375,19,0.023803582096866237,0.03342778270462277,0.008772617867206697,0.038834546326525776
ablation,cerm,376,19,0.023834917821105535,0.03367403353827241,0.008693225712638773,0.038976609929572296
ablation,cerm,377,19,0.02386625354534483,0.0339255063134694,0.008611485486788313,0.039121021603901344
