t_size,delta_auc,abs_error_roc_auc_diff,seed,strategy,true_delta,pos_label
20,-0.16666666666666674,0.19316278831976996,12,bo,0.026496121653103222,professor
36,-0.1501831501831502,0.17667927183625343,12,bo,0.026496121653103222,professor
52,-0.06102941176470589,0.08752553341780911,12,bo,0.026496121653103222,professor
68,0.005050505050505083,0.02144561660259814,12,bo,0.026496121653103222,professor
84,0.0025139502441292594,0.023982171408973962,12,bo,0.026496121653103222,professor
100,0.05419719169719173,0.027701070044088505,12,bo,0.026496121653103222,professor
116,0.050329223347516105,0.023833101694412884,12,bo,0.026496121653103222,professor
132,0.03982837528604133,0.013332253632938107,12,bo,0.026496121653103222,professor
148,0.04403947903947891,0.01754335738637569,12,bo,0.026496121653103222,professor
164,0.04799960967993744,0.021503488026834217,12,bo,0.026496121653103222,professor
180,0.06120193098203641,0.03470580932893319,12,bo,0.026496121653103222,professor
196,0.0717748133509003,0.04527869169779708,12,bo,0.026496121653103222,professor
212,0.07947732201463553,0.05298120036153231,12,bo,0.026496121653103222,professor
228,0.020326795512373375,0.006169326140729847,12,bo,0.026496121653103222,professor
244,0.0158505147615855,0.010645606891517723,12,bo,0.026496121653103222,professor
260,0.021014418408934588,0.005481703244168634,12,bo,0.026496121653103222,professor
276,0.02420503084954917,0.0022910908035540523,12,bo,0.026496121653103222,professor
292,0.017654270349102053,0.00884185130400117,12,bo,0.026496121653103222,professor
308,0.004347489586851383,0.02214863206625184,12,bo,0.026496121653103222,professor
324,0.007258035586167333,0.01923808606693589,12,bo,0.026496121653103222,professor
340,0.0021705445907411747,0.024325577062362047,12,bo,0.026496121653103222,professor
356,0.01699880648197949,0.009497315171123732,12,bo,0.026496121653103222,professor
372,0.025651844680749325,0.0008442769723538968,12,bo,0.026496121653103222,professor
388,0.04752354557335625,0.02102742392025303,12,bo,0.026496121653103222,professor
404,0.04052284942618478,0.01402672777308156,12,bo,0.026496121653103222,professor
420,0.04955206808968715,0.02305594643658393,12,bo,0.026496121653103222,professor
436,0.05481194803703193,0.02831582638392871,12,bo,0.026496121653103222,professor
452,0.051735852799682625,0.025239731146579403,12,bo,0.026496121653103222,professor
468,0.05780659567159041,0.03131047401848719,12,bo,0.026496121653103222,professor
484,0.06407235142118872,0.0375762297680855,12,bo,0.026496121653103222,professor
500,0.06557000208029962,0.039073880427196395,12,bo,0.026496121653103222,professor
516,0.0599164992466098,0.03342037759350658,12,bo,0.026496121653103222,professor
532,0.06029252643312888,0.03379640478002566,12,bo,0.026496121653103222,professor
548,0.055941483078766896,0.029445361425663674,12,bo,0.026496121653103222,professor
564,0.052181873669587375,0.025685752016484154,12,bo,0.026496121653103222,professor
580,0.0525878905301439,0.026091768877040677,12,bo,0.026496121653103222,professor
596,0.056243721794532076,0.029747600141428854,12,bo,0.026496121653103222,professor
612,0.053973163384007816,0.027477041730904594,12,bo,0.026496121653103222,professor
628,0.05249416677216079,0.025998045119057567,12,bo,0.026496121653103222,professor
644,0.055933968989134164,0.029437847336030942,12,bo,0.026496121653103222,professor
660,0.05015803396784313,0.023661912314739908,12,bo,0.026496121653103222,professor
676,0.04567264656410941,0.019176524911006188,12,bo,0.026496121653103222,professor
692,0.03701925648341331,0.010523134830310088,12,bo,0.026496121653103222,professor
708,0.03697851049501599,0.010482388841912771,12,bo,0.026496121653103222,professor
724,0.036219704809687836,0.009723583156584614,12,bo,0.026496121653103222,professor
740,0.03530817329637781,0.008812051643274588,12,bo,0.026496121653103222,professor
756,0.03375984333214033,0.007263721679037105,12,bo,0.026496121653103222,professor
772,0.039650238779062597,0.013154117125959375,12,bo,0.026496121653103222,professor
788,0.03944236671139767,0.012946245058294448,12,bo,0.026496121653103222,professor
804,0.03268083280254297,0.006184711149439748,12,bo,0.026496121653103222,professor
820,0.02204830924554091,0.004447812407562313,12,bo,0.026496121653103222,professor
836,0.020502679233392773,0.0059934424197104486,12,bo,0.026496121653103222,professor
852,0.020908174901301146,0.005587946751802075,12,bo,0.026496121653103222,professor
868,0.010091616034239026,0.016404505618864196,12,bo,0.026496121653103222,professor
884,0.012327259209870656,0.014168862443232566,12,bo,0.026496121653103222,professor
900,0.010458477718904735,0.016037643934198487,12,bo,0.026496121653103222,professor
916,0.009276713359863908,0.017219408293239313,12,bo,0.026496121653103222,professor
932,0.010778208235789566,0.015717913417313656,12,bo,0.026496121653103222,professor
948,0.011842817442629938,0.014653304210473284,12,bo,0.026496121653103222,professor
964,0.01578407285277128,0.010712048800331941,12,bo,0.026496121653103222,professor
980,0.015201106994653046,0.011295014658450175,12,bo,0.026496121653103222,professor
996,0.010596944054655388,0.015899177598447833,12,bo,0.026496121653103222,professor
1012,0.011558569675002017,0.014937551978101204,12,bo,0.026496121653103222,professor
1028,0.011569317321001304,0.014926804332101917,12,bo,0.026496121653103222,professor
1044,0.014547385766897958,0.011948735886205264,12,bo,0.026496121653103222,professor
1060,0.014607948483811639,0.011888173169291583,12,bo,0.026496121653103222,professor
1076,0.013682231895528418,0.012813889757574803,12,bo,0.026496121653103222,professor
1092,0.0144301141698292,0.012066007483274022,12,bo,0.026496121653103222,professor
1108,0.015061078494098434,0.011435043159004787,12,bo,0.026496121653103222,professor
1124,0.014560569725805439,0.011935551927297783,12,bo,0.026496121653103222,professor
1140,0.01656474632473426,0.009931375328368963,12,bo,0.026496121653103222,professor
1156,0.01939443814944175,0.007101683503661471,12,bo,0.026496121653103222,professor
1172,0.024171417555296615,0.002324704097806607,12,bo,0.026496121653103222,professor
