t_size,delta_auc,abs_error_roc_auc_diff,seed,strategy,true_delta,pos_label
20,-0.09375,0.12024612165310322,3,bo,0.026496121653103222,professor
36,-0.22023809523809512,0.24673421689119834,3,bo,0.026496121653103222,professor
52,-0.18575310559006208,0.2122492272431653,3,bo,0.026496121653103222,professor
68,-0.19920634920634928,0.2257024708594525,3,bo,0.026496121653103222,professor
84,-0.05886977886977873,0.08536590052288195,3,bo,0.026496121653103222,professor
100,0.019594141323792558,0.006901980329310664,3,bo,0.026496121653103222,professor
116,0.059155659155659235,0.03265953750255601,3,bo,0.026496121653103222,professor
132,-0.0007578749876566704,0.027253996640759892,3,bo,0.026496121653103222,professor
148,0.01810606060606057,0.008390061047042652,3,bo,0.026496121653103222,professor
164,0.02742004881637161,0.0009239271632683899,3,bo,0.026496121653103222,professor
180,0.0011844717225735213,0.0253116499305297,3,bo,0.026496121653103222,professor
196,0.01692307692307693,0.009573044730026292,3,bo,0.026496121653103222,professor
212,0.005619863228558897,0.020876258424544325,3,bo,0.026496121653103222,professor
228,0.014516798305860834,0.011979323347242388,3,bo,0.026496121653103222,professor
244,0.015394912985274511,0.01110120866782871,3,bo,0.026496121653103222,professor
260,0.026539088556856716,4.29669037534941e-05,3,bo,0.026496121653103222,professor
276,0.019639222941720602,0.00685689871138262,3,bo,0.026496121653103222,professor
292,0.018061704968725834,0.008434416684377388,3,bo,0.026496121653103222,professor
308,0.016265992971828958,0.010230128681274264,3,bo,0.026496121653103222,professor
324,0.03754993545861096,0.01105381380550774,3,bo,0.026496121653103222,professor
340,0.02849900073376055,0.002002879080657327,3,bo,0.026496121653103222,professor
356,0.01415295234834757,0.012343169304755652,3,bo,0.026496121653103222,professor
372,0.028616071760238837,0.0021199501071356153,3,bo,0.026496121653103222,professor
388,0.033694188377381695,0.0071980667242784735,3,bo,0.026496121653103222,professor
404,0.04499838541799783,0.01850226376489461,3,bo,0.026496121653103222,professor
420,0.05005997671574314,0.023563855062639916,3,bo,0.026496121653103222,professor
436,0.058595334916052844,0.03209921326294962,3,bo,0.026496121653103222,professor
452,0.05368951070016181,0.02719338904705859,3,bo,0.026496121653103222,professor
468,0.06333955489999954,0.03684343324689632,3,bo,0.026496121653103222,professor
484,0.07037088903919242,0.0438747673860892,3,bo,0.026496121653103222,professor
500,0.08371361741957595,0.057217495766472726,3,bo,0.026496121653103222,professor
516,0.0840232595110404,0.05752713785793717,3,bo,0.026496121653103222,professor
532,0.08337300996875452,0.0568768883156513,3,bo,0.026496121653103222,professor
548,0.074288930175756,0.047792808522652774,3,bo,0.026496121653103222,professor
564,0.07042857624758625,0.04393245459448303,3,bo,0.026496121653103222,professor
580,0.06940096144718477,0.04290483979408155,3,bo,0.026496121653103222,professor
596,0.06644185842514694,0.039945736772043716,3,bo,0.026496121653103222,professor
612,0.06650426325123981,0.04000814159813659,3,bo,0.026496121653103222,professor
628,0.05709510372770332,0.0305989820746001,3,bo,0.026496121653103222,professor
644,0.05629740768525471,0.029801286032151486,3,bo,0.026496121653103222,professor
660,0.052097039107344534,0.025600917454241312,3,bo,0.026496121653103222,professor
676,0.047947900053163295,0.021451778400060073,3,bo,0.026496121653103222,professor
692,0.035874721698318845,0.009378600045215624,3,bo,0.026496121653103222,professor
708,0.043154007211033796,0.016657885557930574,3,bo,0.026496121653103222,professor
724,0.03814131641349594,0.011645194760392719,3,bo,0.026496121653103222,professor
740,0.042604601919819296,0.016108480266716074,3,bo,0.026496121653103222,professor
756,0.041158378322259215,0.014662256669155993,3,bo,0.026496121653103222,professor
772,0.04249702204553918,0.016000900392435957,3,bo,0.026496121653103222,professor
788,0.04174949576177467,0.015253374108671447,3,bo,0.026496121653103222,professor
804,0.04293203776899435,0.016435916115891125,3,bo,0.026496121653103222,professor
820,0.03389301983174031,0.00739689817863709,3,bo,0.026496121653103222,professor
836,0.029727379892516392,0.0032312582394131706,3,bo,0.026496121653103222,professor
852,0.03084455369971717,0.004348432046613948,3,bo,0.026496121653103222,professor
868,0.029115431455857044,0.002619309802753822,3,bo,0.026496121653103222,professor
884,0.025332716802452526,0.0011634048506506955,3,bo,0.026496121653103222,professor
900,0.027205780347644204,0.0007096586945409822,3,bo,0.026496121653103222,professor
916,0.028722993595105772,0.0022268719420025507,3,bo,0.026496121653103222,professor
932,0.027713476439429008,0.001217354786325786,3,bo,0.026496121653103222,professor
948,0.023182728231925576,0.003313393421177646,3,bo,0.026496121653103222,professor
964,0.02060546319086609,0.0058906584622371305,3,bo,0.026496121653103222,professor
980,0.02047139091856498,0.006024730734538242,3,bo,0.026496121653103222,professor
996,0.0167760136349282,0.009720108018175022,3,bo,0.026496121653103222,professor
1012,0.018044916762213203,0.008451204890890018,3,bo,0.026496121653103222,professor
1028,0.020052808017394397,0.006443313635708825,3,bo,0.026496121653103222,professor
1044,0.01645599535594444,0.01004012629715878,3,bo,0.026496121653103222,professor
1060,0.013322785497643763,0.013173336155459459,3,bo,0.026496121653103222,professor
1076,0.012189910488358158,0.014306211164745064,3,bo,0.026496121653103222,professor
1092,0.008324174594888323,0.0181719470582149,3,bo,0.026496121653103222,professor
1108,0.009831941264143995,0.016664180388959227,3,bo,0.026496121653103222,professor
1124,0.005425421234971806,0.021070700418131416,3,bo,0.026496121653103222,professor
1140,0.005112553195671388,0.021383568457431834,3,bo,0.026496121653103222,professor
1156,0.0038784723134857035,0.022617649339617518,3,bo,0.026496121653103222,professor
1172,0.004634158506325203,0.02186196314677802,3,bo,0.026496121653103222,professor
1188,0.004599628752467888,0.021896492900635334,3,bo,0.026496121653103222,professor
1204,0.0062373516922467065,0.020258769960856515,3,bo,0.026496121653103222,professor
1220,0.008334895356562844,0.018161226296540378,3,bo,0.026496121653103222,professor
1236,0.00970011093120371,0.016796010721899512,3,bo,0.026496121653103222,professor
1252,0.006866006237231659,0.019630115415871563,3,bo,0.026496121653103222,professor
1268,0.01034501578550906,0.016151105867594162,3,bo,0.026496121653103222,professor
1284,0.008784237868512124,0.017711883784591098,3,bo,0.026496121653103222,professor
1300,0.008669896996007287,0.017826224657095935,3,bo,0.026496121653103222,professor
1316,0.014702744933826839,0.011793376719276383,3,bo,0.026496121653103222,professor
1332,0.01668102660985571,0.009815095043247513,3,bo,0.026496121653103222,professor
1348,0.0205839474527566,0.0059121742003466204,3,bo,0.026496121653103222,professor
1364,0.01870270729606438,0.0077934143570388414,3,bo,0.026496121653103222,professor
1380,0.020384264580373457,0.006111857072729765,3,bo,0.026496121653103222,professor
1396,0.0184539226334538,0.00804219901964942,3,bo,0.026496121653103222,professor
1412,0.019807981128432073,0.006688140524671149,3,bo,0.026496121653103222,professor
1428,0.021239584531072664,0.005256537122030558,3,bo,0.026496121653103222,professor
1444,0.023617927364900315,0.0028781942882029066,3,bo,0.026496121653103222,professor
