t_size,delta_auc,abs_error_roc_auc_diff,seed,strategy,true_delta,pos_label
20,0.23809523809523803,0.2115991164421348,18,power,0.026496121653103222,professor
36,0.15538461538461523,0.128888493731512,18,power,0.026496121653103222,professor
52,0.051587301587301404,0.025091179934198182,18,power,0.026496121653103222,professor
68,0.02529761904761918,0.001198502605484042,18,power,0.026496121653103222,professor
84,0.06637110016420356,0.039874978511100334,18,power,0.026496121653103222,professor
100,0.0053472551811420965,0.021148866471961125,18,power,0.026496121653103222,professor
116,0.05117394179894175,0.024677820145838525,18,power,0.026496121653103222,professor
132,0.0693678641047063,0.04287174245160308,18,power,0.026496121653103222,professor
148,0.04604438816315648,0.019548266510053258,18,power,0.026496121653103222,professor
164,0.029923641863940365,0.0034275202108371428,18,power,0.026496121653103222,professor
180,0.025096932053453758,0.001399189599649464,18,power,0.026496121653103222,professor
196,0.022171893147502786,0.004324228505600436,18,power,0.026496121653103222,professor
212,0.021544715447154306,0.004951406205948916,18,power,0.026496121653103222,professor
228,-0.004849137931034364,0.031345259584137586,18,power,0.026496121653103222,professor
244,-0.003919012039932612,0.030415133693035834,18,power,0.026496121653103222,professor
260,0.003244456449040478,0.023251665204062744,18,power,0.026496121653103222,professor
276,0.01855090406226767,0.007945217590835552,18,power,0.026496121653103222,professor
292,0.009582859629177376,0.016913262023925846,18,power,0.026496121653103222,professor
308,0.014845938375350087,0.011650183277753134,18,power,0.026496121653103222,professor
324,0.02631330875731408,0.00018281289578914173,18,power,0.026496121653103222,professor
340,0.05675213675213675,0.03025601509903353,18,power,0.026496121653103222,professor
356,0.039788702574525825,0.013292580921422603,18,power,0.026496121653103222,professor
372,0.02380424968144268,0.002691871971660542,18,power,0.026496121653103222,professor
388,0.01349458363381173,0.013001538019291492,18,power,0.026496121653103222,professor
404,0.007782396313464668,0.018713725339638554,18,power,0.026496121653103222,professor
420,0.003030303030302939,0.023465818622800283,18,power,0.026496121653103222,professor
436,-0.006407913908663243,0.032904035561766465,18,power,0.026496121653103222,professor
452,-0.005531813865147228,0.03202793551825045,18,power,0.026496121653103222,professor
468,-0.011466503830099506,0.03796262548320273,18,power,0.026496121653103222,professor
484,-0.022274925595238027,0.04877104724834125,18,power,0.026496121653103222,professor
500,-0.017087173817093237,0.04358329547019646,18,power,0.026496121653103222,professor
516,-0.027261082061815434,0.053757203714918655,18,power,0.026496121653103222,professor
532,-0.025487498933218666,0.05198362058632189,18,power,0.026496121653103222,professor
548,-0.022872822286608363,0.049368943939711585,18,power,0.026496121653103222,professor
564,-0.023872974470401376,0.0503690961235046,18,power,0.026496121653103222,professor
580,-0.02999910639552128,0.0564952280486245,18,power,0.026496121653103222,professor
596,-0.01689542907519459,0.04339155072829781,18,power,0.026496121653103222,professor
612,-0.018116328467483123,0.044612450120586344,18,power,0.026496121653103222,professor
628,-0.010454341321733396,0.03695046297483662,18,power,0.026496121653103222,professor
644,-0.017564166588283636,0.04406028824138686,18,power,0.026496121653103222,professor
660,-0.01403596096244586,0.04053208261554908,18,power,0.026496121653103222,professor
676,-0.020196526500640855,0.046692648153744076,18,power,0.026496121653103222,professor
692,-0.030816811943941813,0.057312933597045035,18,power,0.026496121653103222,professor
708,-0.0346392637414098,0.06113538539451302,18,power,0.026496121653103222,professor
724,-0.03011830297729956,0.05661442463040278,18,power,0.026496121653103222,professor
740,-0.030731409321139047,0.05722753097424227,18,power,0.026496121653103222,professor
756,-0.020726567256866835,0.047222688909970056,18,power,0.026496121653103222,professor
772,-0.019008435385654887,0.04550455703875811,18,power,0.026496121653103222,professor
788,-0.01760583399465221,0.04410195564775543,18,power,0.026496121653103222,professor
804,-0.014341150813417691,0.04083727246652091,18,power,0.026496121653103222,professor
820,-0.01879923660932936,0.04529535826243258,18,power,0.026496121653103222,professor
836,-0.01824509067360036,0.04474121232670358,18,power,0.026496121653103222,professor
852,-0.016705598036250158,0.04320171968935338,18,power,0.026496121653103222,professor
868,-0.010864417732914466,0.03736053938601769,18,power,0.026496121653103222,professor
884,-0.014157797316381449,0.04065391896948467,18,power,0.026496121653103222,professor
900,-0.018210500794674345,0.044706622447777566,18,power,0.026496121653103222,professor
916,-0.01994696164651011,0.04644308329961333,18,power,0.026496121653103222,professor
932,-0.024484751348064715,0.05098087300116794,18,power,0.026496121653103222,professor
948,-0.02468433057920627,0.05118045223230949,18,power,0.026496121653103222,professor
964,-0.019884556923174257,0.04638067857627748,18,power,0.026496121653103222,professor
980,-0.01910275195196387,0.04559887360506709,18,power,0.026496121653103222,professor
996,-0.019841070372560665,0.04633719202566389,18,power,0.026496121653103222,professor
1012,-0.019073282026238148,0.04556940367934137,18,power,0.026496121653103222,professor
1028,-0.027824088671473013,0.054320210324576235,18,power,0.026496121653103222,professor
1044,-0.03133966049124015,0.05783578214434337,18,power,0.026496121653103222,professor
1060,-0.04021390381074863,0.06671002546385185,18,power,0.026496121653103222,professor
1076,-0.042375027933479914,0.06887114958658314,18,power,0.026496121653103222,professor
1092,-0.04185733664057045,0.06835345829367367,18,power,0.026496121653103222,professor
1108,-0.0352256053936727,0.06172172704677592,18,power,0.026496121653103222,professor
1124,-0.02810025629509927,0.05459637794820249,18,power,0.026496121653103222,professor
1140,-0.020611128208106178,0.0471072498612094,18,power,0.026496121653103222,professor
1156,-0.016829350371723284,0.043325472024826506,18,power,0.026496121653103222,professor
1172,-0.018876912930139045,0.04537303458324227,18,power,0.026496121653103222,professor
1188,-0.015827782456870554,0.042323904109973776,18,power,0.026496121653103222,professor
1204,-0.018789844134020406,0.04528596578712363,18,power,0.026496121653103222,professor
1220,-0.020513628851586807,0.04700975050469003,18,power,0.026496121653103222,professor
1236,-0.01459625964896527,0.04109238130206849,18,power,0.026496121653103222,professor
1252,-0.016705624865240964,0.043201746518344186,18,power,0.026496121653103222,professor
1268,-0.02137136640809445,0.04786748806119767,18,power,0.026496121653103222,professor
1284,-0.016641487859921478,0.0431376095130247,18,power,0.026496121653103222,professor
