t_size,delta_auc,abs_error_roc_auc_diff,seed,strategy,true_delta,pos_label
20,0.10952380952380958,0.08302768787070636,6,power,0.026496121653103222,professor
36,0.14602272727272725,0.11952660561962403,6,power,0.026496121653103222,professor
52,0.16055555555555567,0.13405943390245245,6,power,0.026496121653103222,professor
68,0.14318181818181808,0.11668569652871486,6,power,0.026496121653103222,professor
84,0.11028528528528525,0.08378916363218203,6,power,0.026496121653103222,professor
100,0.11020185488270595,0.08370573322960273,6,power,0.026496121653103222,professor
116,0.12673611111111116,0.10023998945800794,6,power,0.026496121653103222,professor
132,0.0904038112522686,0.06390768959916537,6,power,0.026496121653103222,professor
148,0.11413252762226367,0.08763640596916045,6,power,0.026496121653103222,professor
164,0.11157625016320671,0.08508012851010349,6,power,0.026496121653103222,professor
180,0.1365705128205129,0.11007439116740969,6,power,0.026496121653103222,professor
196,0.13111387966039134,0.10461775800728812,6,power,0.026496121653103222,professor
212,0.13067218608318565,0.10417606443008243,6,power,0.026496121653103222,professor
228,0.13768749598579377,0.11119137433269055,6,power,0.026496121653103222,professor
244,0.13857975622681507,0.11208363457371184,6,power,0.026496121653103222,professor
260,0.12007275132275141,0.09357662966964819,6,power,0.026496121653103222,professor
276,0.0899501661129567,0.06345404445985348,6,power,0.026496121653103222,professor
292,0.1162255118560549,0.08972939020295168,6,power,0.026496121653103222,professor
308,0.08488941817950646,0.05839329652640324,6,power,0.026496121653103222,professor
324,0.07345169123692608,0.046955569583822854,6,power,0.026496121653103222,professor
340,0.07925337149635125,0.05275724984324803,6,power,0.026496121653103222,professor
356,0.06033651666717044,0.033840395014067215,6,power,0.026496121653103222,professor
372,0.0349119002439684,0.008415778590865175,6,power,0.026496121653103222,professor
388,0.029424038695346266,0.0029279170422430445,6,power,0.026496121653103222,professor
404,0.024644799644799487,0.0018513220083037352,6,power,0.026496121653103222,professor
420,0.02133182453028304,0.005164297122820183,6,power,0.026496121653103222,professor
436,0.03455840455840453,0.00806228290530131,6,power,0.026496121653103222,professor
452,0.030372432347511857,0.0038763106944086356,6,power,0.026496121653103222,professor
468,0.030285864448736377,0.0037897427956331553,6,power,0.026496121653103222,professor
484,0.03580294844199183,0.009306826788888611,6,power,0.026496121653103222,professor
500,0.02780330882352955,0.0013071871704263271,6,power,0.026496121653103222,professor
516,0.03234927603459925,0.0058531543814960285,6,power,0.026496121653103222,professor
532,0.01483867825231655,0.011657443400786671,6,power,0.026496121653103222,professor
548,0.014634965655555776,0.011861155997547446,6,power,0.026496121653103222,professor
564,0.012316370012457667,0.014179751640645555,6,power,0.026496121653103222,professor
580,0.02253482678694807,0.003961294866155152,6,power,0.026496121653103222,professor
