t_size,delta_auc,abs_error_roc_auc_diff,seed,strategy,true_delta,pos_label
20,0.16666666666666674,0.14017054501356352,3,random,0.026496121653103222,professor
36,0.125,0.09850387834689678,3,random,0.026496121653103222,professor
52,0.08333333333333326,0.05683721168023004,3,random,0.026496121653103222,professor
68,0.11507246376811597,0.08857634211501275,3,random,0.026496121653103222,professor
84,0.10437675070028019,0.07788062904717696,3,random,0.026496121653103222,professor
100,0.18608058608058609,0.15958446442748286,3,random,0.026496121653103222,professor
116,0.15086119554204647,0.12436507388894324,3,random,0.026496121653103222,professor
132,0.15951852439088843,0.1330224027377852,3,random,0.026496121653103222,professor
148,0.15843837535014005,0.13194225369703683,3,random,0.026496121653103222,professor
164,0.1764884926394361,0.1499923709863329,3,random,0.026496121653103222,professor
180,0.21709762821037693,0.1906015065572737,3,random,0.026496121653103222,professor
196,0.1906168647425015,0.16412074308939828,3,random,0.026496121653103222,professor
212,0.18751890679601524,0.16102278514291202,3,random,0.026496121653103222,professor
228,0.15078868394085798,0.12429256228775476,3,random,0.026496121653103222,professor
244,0.16485411713985054,0.13835799548674732,3,random,0.026496121653103222,professor
260,0.17542751108540589,0.14893138943230266,3,random,0.026496121653103222,professor
276,0.18313868931988941,0.1566425676667862,3,random,0.026496121653103222,professor
292,0.18821738341828687,0.16172126176518364,3,random,0.026496121653103222,professor
308,0.17519977038866352,0.1487036487355603,3,random,0.026496121653103222,professor
324,0.14731215187877977,0.12081603022567655,3,random,0.026496121653103222,professor
340,0.1544778905015992,0.127981768848496,3,random,0.026496121653103222,professor
356,0.1407849000449235,0.11428877839182028,3,random,0.026496121653103222,professor
372,0.11802769667631441,0.09153157502321119,3,random,0.026496121653103222,professor
388,0.11696101066804399,0.09046488901494076,3,random,0.026496121653103222,professor
404,0.12136601738382058,0.09486989573071736,3,random,0.026496121653103222,professor
420,0.12072102117200156,0.09422489951889834,3,random,0.026496121653103222,professor
436,0.12650299527151454,0.10000687361841132,3,random,0.026496121653103222,professor
452,0.12046835001943357,0.09397222836633035,3,random,0.026496121653103222,professor
468,0.11246416117783808,0.08596803952473486,3,random,0.026496121653103222,professor
484,0.11719894795866415,0.09070282630556092,3,random,0.026496121653103222,professor
500,0.1222130930214036,0.09571697136830037,3,random,0.026496121653103222,professor
516,0.12177740560093508,0.09528128394783186,3,random,0.026496121653103222,professor
532,0.11695737905815728,0.09046125740505406,3,random,0.026496121653103222,professor
548,0.11495316179675596,0.08845704014365274,3,random,0.026496121653103222,professor
564,0.10748325012638793,0.08098712847328471,3,random,0.026496121653103222,professor
580,0.11423193993506486,0.08773581828196164,3,random,0.026496121653103222,professor
596,0.11119003103866854,0.08469390938556531,3,random,0.026496121653103222,professor
612,0.11027419996061039,0.08377807830750716,3,random,0.026496121653103222,professor
628,0.10963276981739456,0.08313664816429134,3,random,0.026496121653103222,professor
644,0.10650353648814259,0.08000741483503937,3,random,0.026496121653103222,professor
660,0.10873947766026326,0.08224335600716004,3,random,0.026496121653103222,professor
676,0.10525226687259581,0.07875614521949259,3,random,0.026496121653103222,professor
692,0.10048654990467598,0.07399042825157276,3,random,0.026496121653103222,professor
708,0.09641247719154178,0.06991635553843856,3,random,0.026496121653103222,professor
724,0.0914177639787398,0.06492164232563657,3,random,0.026496121653103222,professor
740,0.08558908869130566,0.05909296703820244,3,random,0.026496121653103222,professor
756,0.08773178269355886,0.061235661040455636,3,random,0.026496121653103222,professor
772,0.08754987110987678,0.061053749456773554,3,random,0.026496121653103222,professor
788,0.08131164748516839,0.05481552583206517,3,random,0.026496121653103222,professor
804,0.08557537416544758,0.05907925251234436,3,random,0.026496121653103222,professor
820,0.08469044044384244,0.05819431879073922,3,random,0.026496121653103222,professor
836,0.08465234941743005,0.05815622776432683,3,random,0.026496121653103222,professor
852,0.07849940969104396,0.05200328803794074,3,random,0.026496121653103222,professor
868,0.08251361701249116,0.05601749535938794,3,random,0.026496121653103222,professor
884,0.07984271477866178,0.05334659312555856,3,random,0.026496121653103222,professor
900,0.08007211921236101,0.05357599755925779,3,random,0.026496121653103222,professor
916,0.07869101526240996,0.052194893609306736,3,random,0.026496121653103222,professor
932,0.0765980561537718,0.05010193450066858,3,random,0.026496121653103222,professor
948,0.07382694326043338,0.047330821607330154,3,random,0.026496121653103222,professor
964,0.06940651658880204,0.042910394935698815,3,random,0.026496121653103222,professor
980,0.0703401143378396,0.04384399268473638,3,random,0.026496121653103222,professor
996,0.06941246081423269,0.04291633916112947,3,random,0.026496121653103222,professor
1012,0.0687793224848191,0.042283200831715884,3,random,0.026496121653103222,professor
1028,0.07596479971717984,0.04946867806407662,3,random,0.026496121653103222,professor
1044,0.07526331594485824,0.04876719429175502,3,random,0.026496121653103222,professor
1060,0.07422624161919467,0.047730119966091444,3,random,0.026496121653103222,professor
1076,0.07230568049729624,0.04580955884419302,3,random,0.026496121653103222,professor
1092,0.07355864909833587,0.04706252744523265,3,random,0.026496121653103222,professor
1108,0.07560315051659428,0.04910702886349105,3,random,0.026496121653103222,professor
1124,0.08004824200774929,0.05355212035464607,3,random,0.026496121653103222,professor
1140,0.07941276880713677,0.05291664715403355,3,random,0.026496121653103222,professor
