t_size,delta_auc,abs_error_roc_auc_diff,seed,strategy,true_delta,pos_label
20,0.16666666666666674,0.14017054501356352,19,bo,0.026496121653103222,professor
36,0.13295454545454555,0.10645842380144233,19,bo,0.026496121653103222,professor
52,0.1536764705882352,0.12718034893513197,19,bo,0.026496121653103222,professor
68,0.06098178137651811,0.034485659723414885,19,bo,0.026496121653103222,professor
84,0.01253434065934067,0.013961780993762551,19,bo,0.026496121653103222,professor
100,0.03079832881662148,0.004302207163518257,19,bo,0.026496121653103222,professor
116,0.06831516390339931,0.04181904225029609,19,bo,0.026496121653103222,professor
132,0.06143284632987145,0.03493672467676823,19,bo,0.026496121653103222,professor
148,0.08118506493506494,0.05468894328196172,19,bo,0.026496121653103222,professor
164,0.060765290335888955,0.03426916868278573,19,bo,0.026496121653103222,professor
180,0.026600116301608856,0.00010399464850563422,19,bo,0.026496121653103222,professor
196,0.049223963494650635,0.022727841841547414,19,bo,0.026496121653103222,professor
212,0.06750665726817073,0.04101053561506751,19,bo,0.026496121653103222,professor
228,0.07769199832495122,0.051195876671847995,19,bo,0.026496121653103222,professor
244,0.07064222009874188,0.04414609844563866,19,bo,0.026496121653103222,professor
260,0.0695110879637536,0.04301496631065038,19,bo,0.026496121653103222,professor
276,0.07355719996219479,0.047061078309091564,19,bo,0.026496121653103222,professor
292,0.055762837105492014,0.029266715452388792,19,bo,0.026496121653103222,professor
308,0.05338426940375962,0.0268881477506564,19,bo,0.026496121653103222,professor
324,0.04515552221358543,0.01865940056048221,19,bo,0.026496121653103222,professor
340,0.05286419535272768,0.02636807369962446,19,bo,0.026496121653103222,professor
356,0.060633296393842295,0.034137174740739074,19,bo,0.026496121653103222,professor
372,0.06883846898804225,0.04234234733493902,19,bo,0.026496121653103222,professor
388,0.06670556463384836,0.040209442980745136,19,bo,0.026496121653103222,professor
404,0.07091382089133902,0.0444176992382358,19,bo,0.026496121653103222,professor
420,0.06704168637698704,0.04054556472388382,19,bo,0.026496121653103222,professor
436,0.07662925070495497,0.050133129051851744,19,bo,0.026496121653103222,professor
452,0.07591584317327682,0.0494197215201736,19,bo,0.026496121653103222,professor
468,0.07556404379933801,0.04906792214623479,19,bo,0.026496121653103222,professor
484,0.08504613700039565,0.05855001534729243,19,bo,0.026496121653103222,professor
500,0.0890349559377549,0.06253883428465168,19,bo,0.026496121653103222,professor
516,0.08783226547246303,0.06133614381935981,19,bo,0.026496121653103222,professor
532,0.0908069145686875,0.06431079291558428,19,bo,0.026496121653103222,professor
548,0.08780213451204111,0.061306012858937886,19,bo,0.026496121653103222,professor
564,0.08914721104082812,0.0626510893877249,19,bo,0.026496121653103222,professor
580,0.0834783362072904,0.05698221455418717,19,bo,0.026496121653103222,professor
596,0.08203901753008891,0.05554289587698569,19,bo,0.026496121653103222,professor
612,0.07366953601077442,0.047173414357671195,19,bo,0.026496121653103222,professor
628,0.07600435057731347,0.04950822892421025,19,bo,0.026496121653103222,professor
644,0.07234593516865917,0.04584981351555595,19,bo,0.026496121653103222,professor
660,0.056118218968476685,0.029622097315373463,19,bo,0.026496121653103222,professor
676,0.05450182638658352,0.028005704733480297,19,bo,0.026496121653103222,professor
692,0.045937891775016504,0.019441770121913282,19,bo,0.026496121653103222,professor
708,0.04543132568681285,0.01893520403370963,19,bo,0.026496121653103222,professor
724,0.04055555678530576,0.014059435132202536,19,bo,0.026496121653103222,professor
740,0.0421147875816994,0.015618665928596176,19,bo,0.026496121653103222,professor
756,0.03761934146795831,0.01112321981485509,19,bo,0.026496121653103222,professor
772,0.03713069106602285,0.010634569412919626,19,bo,0.026496121653103222,professor
788,0.03341779668308775,0.006921675029984531,19,bo,0.026496121653103222,professor
804,0.03146292961544006,0.004966807962336839,19,bo,0.026496121653103222,professor
820,0.03558820561642628,0.009092083963323061,19,bo,0.026496121653103222,professor
