t_size,delta_auc,abs_error_roc_auc_diff,seed,strategy,true_delta,pos_label
20,0.125,0.09850387834689678,4,power,0.026496121653103222,professor
36,0.13970588235294112,0.1132097606998379,4,power,0.026496121653103222,professor
52,0.14437229437229437,0.11787617271919115,4,power,0.026496121653103222,professor
68,0.2698412698412699,0.24334514818816666,4,power,0.026496121653103222,professor
84,0.20668220668220683,0.1801860850291036,4,power,0.026496121653103222,professor
100,0.06275995840665494,0.036263836753551715,4,power,0.026496121653103222,professor
116,0.10865384615384621,0.08215772450074299,4,power,0.026496121653103222,professor
132,0.11004689754689767,0.08355077589379445,4,power,0.026496121653103222,professor
148,0.05291005291005291,0.026413931256949685,4,power,0.026496121653103222,professor
164,0.07258852258852255,0.04609240093541933,4,power,0.026496121653103222,professor
180,0.05500356125356132,0.028507439600458095,4,power,0.026496121653103222,professor
196,0.06411481451038403,0.03761869285728081,4,power,0.026496121653103222,professor
212,0.08015865737344097,0.053662535720337745,4,power,0.026496121653103222,professor
228,0.06132812500000007,0.034832003346896845,4,power,0.026496121653103222,professor
244,0.07028116252134198,0.043785040868238756,4,power,0.026496121653103222,professor
260,0.05975629973474805,0.03326017808164483,4,power,0.026496121653103222,professor
276,0.05891286133221618,0.03241673967911296,4,power,0.026496121653103222,professor
292,0.018172023322812314,0.008324098330290908,4,power,0.026496121653103222,professor
308,0.007735294117647062,0.01876082753545616,4,power,0.026496121653103222,professor
324,0.028428413331582414,0.0019322916784791921,4,power,0.026496121653103222,professor
340,0.016357586215029918,0.010138535438073304,4,power,0.026496121653103222,professor
356,0.018621505882652323,0.007874615770450899,4,power,0.026496121653103222,professor
372,0.015296588031989633,0.011199533621113589,4,power,0.026496121653103222,professor
388,0.02325646366999745,0.0032396579831057704,4,power,0.026496121653103222,professor
404,0.010000355568198005,0.016495766084905217,4,power,0.026496121653103222,professor
420,0.010671799859779507,0.015824321793323715,4,power,0.026496121653103222,professor
436,0.004757045915747327,0.021739075737355895,4,power,0.026496121653103222,professor
452,0.018658570009250086,0.007837551643853136,4,power,0.026496121653103222,professor
468,0.013764619148151969,0.012731502504951253,4,power,0.026496121653103222,professor
484,0.006764956029661873,0.01973116562344135,4,power,0.026496121653103222,professor
500,0.002530333421136066,0.023965788231967156,4,power,0.026496121653103222,professor
516,0.01347612648412111,0.013019995168982113,4,power,0.026496121653103222,professor
532,0.021323377121450493,0.005172744531652729,4,power,0.026496121653103222,professor
548,0.03442411523818156,0.007927993585078341,4,power,0.026496121653103222,professor
564,0.023886651225748512,0.00260947042735471,4,power,0.026496121653103222,professor
580,0.024846372356462365,0.0016497492966408567,4,power,0.026496121653103222,professor
596,0.02416754323856296,0.002328578414540261,4,power,0.026496121653103222,professor
612,0.0373407074796972,0.010844585826593978,4,power,0.026496121653103222,professor
628,0.03006769133959264,0.0035715696864894175,4,power,0.026496121653103222,professor
644,0.027706806139744855,0.0012106844866416333,4,power,0.026496121653103222,professor
660,0.028823857570207556,0.0023277359171043344,4,power,0.026496121653103222,professor
676,0.03773361902341732,0.011237497370314098,4,power,0.026496121653103222,professor
692,0.04684769261624866,0.020351570963145438,4,power,0.026496121653103222,professor
708,0.04148605379943937,0.014989932146336149,4,power,0.026496121653103222,professor
724,0.03995100471054036,0.01345488305743714,4,power,0.026496121653103222,professor
740,0.04580567288900628,0.019309551235903055,4,power,0.026496121653103222,professor
756,0.041011827898756126,0.014515706245652904,4,power,0.026496121653103222,professor
