_step,T_size,err_active,width_abs,iter,h_min,h_max,run_id,seed,strategy,surrogate_batch_size,epochs_opt
42,688,0.006001513490459298,0.21635395288467407,42,0.0068618059158325195,0.2232157588005066,s1prha6g,50,bo,16,10
43,704,0.012469571122905587,0.22284585237503052,43,0.010083913803100586,0.2329297661781311,s1prha6g,50,bo,16,10
44,720,0.014658879527828073,0.21658754348754883,44,0.015402376651763916,0.23198992013931274,s1prha6g,50,bo,16,10
45,736,0.011876847634097909,0.2021336853504181,45,0.01984727382659912,0.2219809591770172,s1prha6g,50,bo,16,10
46,752,0.011526670346042489,0.19582775235176086,46,0.022650063037872314,0.21847781538963318,s1prha6g,50,bo,16,10
47,768,0.011110287198802804,0.2091636061668396,47,0.015565752983093262,0.22472935914993286,s1prha6g,50,bo,16,10
48,784,0.0020801759865075597,0.19784048199653625,48,0.00803685188293457,0.20587733387947083,s1prha6g,50,bo,16,10
49,800,0.004434790501376962,0.19828644394874573,49,0.014328837394714355,0.21261528134346008,s1prha6g,50,bo,16,10
50,816,0.006791856179019784,0.1802239716053009,50,0.02571713924407959,0.2059411108493805,s1prha6g,50,bo,16,10
51,832,0.00660815466382203,0.18893232941627502,51,0.021179258823394775,0.2101115882396698,s1prha6g,50,bo,16,10
52,848,0.006186913738033151,0.18819200992584229,52,0.021128177642822266,0.20932018756866455,s1prha6g,50,bo,16,10
53,864,0.007522743234416818,0.17381757497787476,53,0.029651224613189697,0.20346879959106445,s1prha6g,50,bo,16,10
54,880,0.00964380432107148,0.17328369617462158,54,0.03203922510147095,0.20532292127609253,s1prha6g,50,bo,16,10
55,896,0.0075326376054495325,0.17958229780197144,55,0.026778757572174072,0.2063610553741455,s1prha6g,50,bo,16,10
56,912,0.006718184838077401,0.18437793850898743,56,0.023566484451293945,0.20794442296028137,s1prha6g,50,bo,16,10
57,928,0.009552504906436776,0.17289212346076965,57,0.03214371204376221,0.20503583550453186,s1prha6g,50,bo,16,10
58,944,0.008007954845210885,0.17160189151763916,58,0.031244277954101562,0.20284616947174072,s1prha6g,50,bo,16,10
59,960,0.007172029504558419,0.17409247159957886,59,0.029163062572479248,0.2032555341720581,s1prha6g,50,bo,16,10
60,976,0.007958930024883126,0.16494137048721313,60,0.034525513648986816,0.19946688413619995,s1prha6g,50,bo,16,10
61,992,0.007994245776912545,0.16199803352355957,61,0.03603249788284302,0.1980305314064026,s1prha6g,50,bo,16,10
62,1008,0.012732069978496408,0.16968029737472534,62,0.036929190158843994,0.20660948753356934,s1prha6g,50,bo,16,10
63,1024,0.012092944273731088,0.16324791312217712,63,0.03950625658035278,0.2027541697025299,s1prha6g,50,bo,16,10
64,1040,0.009956579694530343,0.16817039251327515,64,0.03490865230560303,0.20307904481887817,s1prha6g,50,bo,16,10
65,1056,0.011860709676524972,0.15909522771835327,65,0.041350364685058594,0.20044559240341187,s1prha6g,50,bo,16,10
66,1072,0.010766159782192086,0.15498530864715576,66,0.04231077432632446,0.19729608297348022,s1prha6g,50,bo,16,10
67,1088,0.012854870447894906,0.15493521094322205,67,0.04442453384399414,0.1993597447872162,s1prha6g,50,bo,16,10
68,1104,0.018114920744678353,0.16410967707633972,68,0.04509735107421875,0.20920702815055847,s1prha6g,50,bo,16,10
69,1120,0.0036025457475393763,0.15100198984146118,69,0.03713881969451904,0.18814080953598022,s1prha6g,50,bo,16,10
70,1136,0.012007724532863473,0.15328073501586914,70,0.04440462589263916,0.1976853609085083,s1prha6g,50,bo,16,10
71,1152,0.016585376152774667,0.15233448147773743,71,0.04945540428161621,0.20178988575935364,s1prha6g,50,bo,16,10
72,1168,0.010540213475009774,0.14668717980384827,72,0.0462338924407959,0.19292107224464417,s1prha6g,50,bo,16,10
73,1184,0.013432171234866952,0.14322295784950256,73,0.05085796117782593,0.1940809190273285,s1prha6g,50,bo,16,10
74,1200,0.02070913840272126,0.15259772539138794,74,0.05344754457473755,0.2060452699661255,s1prha6g,50,bo,16,10
75,1216,0.020717795977374887,0.14127370715141296,75,0.05911821126937866,0.20039191842079163,s1prha6g,50,bo,16,10
1,32,0.1745946488461556,1.5946183800697327,1,-0.846359133720398,0.7482592463493347,bfur4j61,51,bo,16,10
2,48,0.1808129928193154,1.353607177734375,2,-0.7320718765258789,0.6215353012084961,bfur4j61,51,bo,16,10
3,64,0.08603296495295187,1.2284362316131592,3,-0.5747063755989075,0.6537298560142517,bfur4j61,51,bo,16,10
4,80,0.1544267020306649,1.241992175579071,4,-0.6498780846595764,0.5921140909194946,bfur4j61,51,bo,16,10
5,96,0.12507616794920584,0.9805379807949066,5,-0.48980045318603516,0.49073752760887146,bfur4j61,51,bo,16,10
6,112,0.0841369263014855,0.9836940467357635,6,-0.4504392445087433,0.5332548022270203,bfur4j61,51,bo,16,10
7,128,0.06935816324568411,0.7724097669124603,7,-0.3300183415412903,0.44239142537117004,bfur4j61,51,bo,16,10
8,144,0.0751824460110726,0.7561705112457275,8,-0.3277229964733124,0.42844751477241516,bfur4j61,51,bo,16,10
9,160,0.03885246134615561,0.6572108864784241,9,-0.24191319942474365,0.4152976870536804,bfur4j61,51,bo,16,10
1,32,0.15206483171017615,0.9096908867359161,1,-0.45881518721580505,0.4508756995201111,v3vf6z2z,60,disagreement,16,10
2,48,0.1044199930194184,0.7869439125061035,2,-0.349796861410141,0.4371470510959625,v3vf6z2z,60,disagreement,16,10
3,64,0.06364964113266913,0.5130932331085205,3,-0.17210116982460022,0.3409920632839203,v3vf6z2z,60,disagreement,16,10
4,80,0.06676048204930274,0.43662264943122864,4,-0.1369767189025879,0.29964593052864075,v3vf6z2z,60,disagreement,16,10
5,96,0.056294100141839665,0.3777090311050415,5,-0.09705352783203125,0.28065550327301025,v3vf6z2z,60,disagreement,16,10
6,112,0.08050471708806006,0.381473571062088,6,-0.1231464147567749,0.2583271563053131,v3vf6z2z,60,disagreement,16,10
7,128,0.004583107090310734,0.29350072145462036,7,-0.003238379955291748,0.2902623414993286,v3vf6z2z,60,disagreement,16,10
8,144,0.017564283466653507,0.2736895680427551,8,-0.006313979625701904,0.2673755884170532,v3vf6z2z,60,disagreement,16,10
9,160,0.006649436211900395,0.230179101228714,9,0.026356101036071777,0.25653520226478577,v3vf6z2z,60,disagreement,16,10
10,176,0.016958566165284794,0.2186431586742401,10,0.021814942359924316,0.24045810103416443,v3vf6z2z,60,disagreement,16,10
11,192,0.006590531921701115,0.20526784658432007,11,0.03887063264846802,0.24413847923278809,v3vf6z2z,60,disagreement,16,10
12,208,0.016873674249963444,0.19338929653167725,12,0.0345267653465271,0.22791606187820435,v3vf6z2z,60,disagreement,16,10
13,224,0.028254749036149662,0.1658255159854889,13,0.03692758083343506,0.20275309681892395,v3vf6z2z,60,disagreement,16,10
14,240,0.017896862483338993,0.17216357588768005,14,0.044116437435150146,0.2162800133228302,v3vf6z2z,60,disagreement,16,10
15,256,0.0367247329715058,0.15826767683029175,15,0.03223651647567749,0.19050419330596924,v3vf6z2z,60,disagreement,16,10
16,272,0.032969103908853215,0.14654773473739624,16,0.04185211658477783,0.18839985132217407,v3vf6z2z,60,disagreement,16,10
17,288,0.0373629497054383,0.1472243070602417,17,0.03711998462677002,0.18434429168701172,v3vf6z2z,60,disagreement,16,10
18,304,0.033615903711633366,0.1371746063232422,18,0.04589188098907471,0.1830664873123169,v3vf6z2z,60,disagreement,16,10
19,320,0.032325910187081974,0.126362144947052,19,0.05258810520172119,0.1789502501487732,v3vf6z2z,60,disagreement,16,10
20,336,0.03180305824311225,0.11856478452682495,20,0.05700963735580444,0.1755744218826294,v3vf6z2z,60,disagreement,16,10
21,352,0.041461633301095646,0.11692136526107788,21,0.04817277193069458,0.16509413719177246,v3vf6z2z,60,disagreement,16,10
22,368,0.03173615202935187,0.11793768405914307,22,0.05739009380340576,0.17532777786254883,v3vf6z2z,60,disagreement,16,10
23,384,0.03308759794266669,0.13221293687820435,23,0.0489010214805603,0.18111395835876465,v3vf6z2z,60,disagreement,16,10
24,400,0.03419359192879645,0.10192990303039551,24,0.06293654441833496,0.16486644744873047,v3vf6z2z,60,disagreement,16,10
25,416,0.0396900342467591,0.10453569889068604,25,0.05613720417022705,0.16067290306091309,v3vf6z2z,60,disagreement,16,10
26,432,0.04121528730423896,0.0916491150856018,26,0.06105524301528931,0.1527043581008911,v3vf6z2z,60,disagreement,16,10
27,448,0.03317035899193732,0.10094785690307617,27,0.06445080041885376,0.16539865732192993,v3vf6z2z,60,disagreement,16,10
28,464,0.024713443374948185,0.10192853212356567,28,0.07241737842559814,0.17434591054916382,v3vf6z2z,60,disagreement,16,10
29,480,0.014730976677255314,0.07828754186630249,29,0.09422034025192261,0.1725078821182251,v3vf6z2z,60,disagreement,16,10
30,496,0.0124494598868653,0.08944594860076904,30,0.09092265367507935,0.1803686022758484,v3vf6z2z,60,disagreement,16,10
31,512,0.018277304029779118,0.08461236953735352,31,0.08751159906387329,0.1721239686012268,v3vf6z2z,60,disagreement,16,10
32,528,0.023041950321511906,0.0691269040107727,32,0.09048968553543091,0.1596165895462036,v3vf6z2z,60,disagreement,16,10
33,544,0.022970454550103825,0.058522820472717285,33,0.0958632230758667,0.15438604354858398,v3vf6z2z,60,disagreement,16,10
34,560,0.02739377484353034,0.061621785163879395,34,0.08989042043685913,0.15151220560073853,v3vf6z2z,60,disagreement,16,10
35,576,0.029497759199456852,0.060948729515075684,35,0.08812296390533447,0.14907169342041016,v3vf6z2z,60,disagreement,16,10
36,592,0.023508416271524113,0.07571965456008911,36,0.0867268443107605,0.1624464988708496,v3vf6z2z,60,disagreement,16,10
37,608,0.025693522548989933,0.0653182864189148,37,0.08974242210388184,0.15506070852279663,v3vf6z2z,60,disagreement,16,10
38,624,0.007076339578942936,0.050504326820373535,38,0.11576658487319946,0.166270911693573,v3vf6z2z,60,disagreement,16,10
39,640,0.009929315901117008,0.05526161193847656,39,0.11053496599197388,0.16579657793045044,v3vf6z2z,60,disagreement,16,10
40,656,0.006326006508187931,0.06550759077072144,40,0.10901528596878052,0.17452287673950195,v3vf6z2z,60,disagreement,16,10
41,672,0.006253765678720158,0.049948036670684814,41,0.1168673038482666,0.16681534051895142,v3vf6z2z,60,disagreement,16,10
42,688,0.007430033541040104,0.06049370765686035,42,0.11041820049285889,0.17091190814971924,v3vf6z2z,60,disagreement,16,10
43,704,0.0032117532256409342,0.049701690673828125,43,0.12003248929977417,0.1697341799736023,v3vf6z2z,60,disagreement,16,10
44,720,0.010075377083139103,0.05439239740371704,44,0.11082351207733154,0.16521590948104858,v3vf6z2z,60,disagreement,16,10
45,736,0.012868182516412419,0.05518388748168945,45,0.10763496160507202,0.16281884908676147,v3vf6z2z,60,disagreement,16,10
46,752,0.007664428806619328,0.04911559820175171,46,0.11587285995483398,0.1649884581565857,v3vf6z2z,60,disagreement,16,10
47,768,0.0023432539466187174,0.052910566329956055,47,0.11929655075073242,0.17220711708068848,v3vf6z2z,60,disagreement,16,10
48,784,0.0025715695384308512,0.05002480745315552,48,0.12051111459732056,0.17053592205047607,v3vf6z2z,60,disagreement,16,10
49,800,0.0014443828102782552,0.05412161350250244,49,0.1224786639213562,0.17660027742385864,v3vf6z2z,60,disagreement,16,10
50,816,0.005170808887796086,0.03982013463973999,50,0.12301421165466309,0.16283434629440308,v3vf6z2z,60,disagreement,16,10
1,32,0.12707124116845192,1.500577449798584,1,-0.7664847373962402,0.7340927124023438,xbt7v6lq,50,bo,16,10
2,48,0.17745522621102394,1.3274272680282593,2,-0.7302936315536499,0.5971336364746094,xbt7v6lq,50,bo,16,10
3,64,0.10769031408257546,1.1996662616729736,3,-0.5966482162475586,0.603018045425415,xbt7v6lq,50,bo,16,10
4,80,0.06375872555203499,1.0527688562870026,4,-0.4792679250240326,0.57350093126297,xbt7v6lq,50,bo,16,10
5,96,0.08303857806153359,0.9224777817726135,5,-0.43340224027633667,0.48907554149627686,xbt7v6lq,50,bo,16,10
6,112,0.055762717751932755,0.8626874089241028,6,-0.37623119354248047,0.4864562153816223,xbt7v6lq,50,bo,16,10
7,128,0.020352030424547807,0.7723682820796967,7,-0.29566094279289246,0.4767073392868042,xbt7v6lq,50,bo,16,10
8,144,0.04100341561265053,0.7333346009254456,8,-0.29679548740386963,0.4365391135215759,xbt7v6lq,50,bo,16,10
9,160,0.007030794648600236,0.6636438965797424,9,-0.22797751426696777,0.43566638231277466,xbt7v6lq,50,bo,16,10
10,176,0.03276402714676918,0.5732297301292419,10,-0.20850366353988647,0.36472606658935547,xbt7v6lq,50,bo,16,10
11,192,0.033606061963511125,0.5229330658912659,11,-0.18419736623764038,0.3387356996536255,xbt7v6lq,50,bo,16,10
12,208,0.017886633305025712,0.5474643409252167,12,-0.18074357509613037,0.3667207658290863,xbt7v6lq,50,bo,16,10
13,224,0.042293498544169084,0.4830614924430847,13,-0.17294901609420776,0.31011247634887695,xbt7v6lq,50,bo,16,10
14,240,0.01743331017918648,0.4756270945072174,14,-0.1443716287612915,0.3312554657459259,xbt7v6lq,50,bo,16,10
15,256,0.0010411834997660074,0.45229655504226685,15,-0.11631423234939575,0.3359823226928711,xbt7v6lq,50,bo,16,10
16,272,0.012355635194254533,0.43390852212905884,16,-0.11843466758728027,0.31547385454177856,xbt7v6lq,50,bo,16,10
17,288,0.0020878708643442545,0.4376133680343628,17,-0.11001932621002197,0.3275940418243408,xbt7v6lq,50,bo,16,10
18,304,0.019410962490511552,0.4105587899684906,18,-0.11381512880325317,0.2967436611652374,xbt7v6lq,50,bo,16,10
19,320,0.01624716284699501,0.40363889932632446,19,-0.10719138383865356,0.2964475154876709,xbt7v6lq,50,bo,16,10
20,336,0.013731757430506364,0.38671743869781494,20,-0.09621524810791016,0.2905021905899048,xbt7v6lq,50,bo,16,10
21,352,0.024089584378672257,0.3614937663078308,21,-0.09396123886108398,0.2675325274467468,xbt7v6lq,50,bo,16,10
22,368,0.016310150055361405,0.3705020844936371,22,-0.09068596363067627,0.2798161208629608,xbt7v6lq,50,bo,16,10
23,384,0.013505080966425553,0.354594349861145,23,-0.07992702722549438,0.27466732263565063,xbt7v6lq,50,bo,16,10
24,400,0.010729575781298295,0.3613545000553131,24,-0.08053159713745117,0.28082290291786194,xbt7v6lq,50,bo,16,10
25,416,0.01705544653363289,0.34539684653282166,25,-0.07887864112854004,0.2665182054042816,xbt7v6lq,50,bo,16,10
26,432,0.009485090403032914,0.3226872980594635,26,-0.059953510761260986,0.2627337872982025,xbt7v6lq,50,bo,16,10
27,448,0.010610977439356462,0.3097118139266968,27,-0.05459165573120117,0.2551201581954956,xbt7v6lq,50,bo,16,10
28,464,0.007824370889139787,0.31454354524612427,28,-0.05422091484069824,0.260322630405426,xbt7v6lq,50,bo,16,10
29,480,0.017868841318560258,0.2934165298938751,29,-0.05370187759399414,0.23971465229988098,xbt7v6lq,50,bo,16,10
30,496,0.018417770294619218,0.29421934485435486,30,-0.05465221405029297,0.2395671308040619,xbt7v6lq,50,bo,16,10
31,512,0.015896225599718705,0.2863856852054596,31,-0.048213839530944824,0.23817184567451477,xbt7v6lq,50,bo,16,10
32,528,0.013303080825281755,0.2744868993759155,32,-0.03967130184173584,0.2348155975341797,xbt7v6lq,50,bo,16,10
33,544,0.015105838207674638,0.2636664807796478,33,-0.03606384992599487,0.22760263085365295,xbt7v6lq,50,bo,16,10
34,560,0.01534561279244484,0.2643953561782837,34,-0.03666806221008301,0.22772729396820068,xbt7v6lq,50,bo,16,10
35,576,0.013260567812395707,0.25373509526252747,35,-0.02925288677215576,0.2244822084903717,xbt7v6lq,50,bo,16,10
36,592,0.014451990155649796,0.2450084090232849,36,-0.026080965995788574,0.21892744302749634,xbt7v6lq,50,bo,16,10
37,608,0.013059282926989213,0.23981216549873352,37,-0.022090137004852295,0.21772202849388123,xbt7v6lq,50,bo,16,10
38,624,0.009530911473703996,0.2370890974998474,38,-0.017200231552124023,0.2198888659477234,xbt7v6lq,50,bo,16,10
39,640,0.010554949073267594,0.23034226894378662,39,-0.014850854873657227,0.2154914140701294,xbt7v6lq,50,bo,16,10
40,656,0.013152847318125382,0.2287178635597229,40,-0.016636550426483154,0.21208131313323975,xbt7v6lq,50,bo,16,10
41,672,0.013658920554590837,0.23042237758636475,41,-0.01799488067626953,0.21242749691009521,xbt7v6lq,50,bo,16,10
42,688,0.015233019618464128,0.20466625690460205,42,-0.006690919399261475,0.19797533750534058,xbt7v6lq,50,bo,16,10
43,704,0.010845968751383439,0.21009761095046997,43,-0.005019545555114746,0.20507806539535522,xbt7v6lq,50,bo,16,10
44,720,0.009986127047014848,0.20535972714424133,44,-0.001790761947631836,0.2035689651966095,xbt7v6lq,50,bo,16,10
45,736,0.01566786530442299,0.1949135661125183,45,-0.002249419689178467,0.19266414642333984,xbt7v6lq,50,bo,16,10
46,752,0.005491981534433976,0.21054106950759888,46,0.00011271238327026367,0.21065378189086914,xbt7v6lq,50,bo,16,10
47,768,0.017335245637369767,0.19060248136520386,47,-0.0017612576484680176,0.18884122371673584,xbt7v6lq,50,bo,16,10
48,784,0.011684069661570207,0.18035250902175903,48,0.009014904499053955,0.189367413520813,xbt7v6lq,50,bo,16,10
49,800,0.007680053142977372,0.19442173838615417,49,0.005984306335449219,0.2004060447216034,xbt7v6lq,50,bo,16,10
50,816,0.00012338695101676844,0.19366571307182312,50,0.014165759086608887,0.207831472158432,xbt7v6lq,50,bo,16,10
1,32,0.18552581766314813,1.6011200547218323,1,-0.8609977960586548,0.7401222586631775,pq84kxhg,51,bo,16,10
2,48,0.17751003602214166,1.4633244276046753,2,-0.7840842008590698,0.6792402267456055,pq84kxhg,51,bo,16,10
3,64,0.1603941748446972,1.3423816561698914,3,-0.7064969539642334,0.635884702205658,pq84kxhg,51,bo,16,10
4,80,0.12991685965724298,1.2018815279006958,4,-0.6057695746421814,0.5961119532585144,pq84kxhg,51,bo,16,10
5,96,0.11188773611254998,1.0333839058876038,5,-0.5034916400909424,0.5298922657966614,pq84kxhg,51,bo,16,10
6,112,0.07504091957278558,0.9351595044136047,6,-0.41753262281417847,0.5176268815994263,pq84kxhg,51,bo,16,10
7,128,0.10826779702372857,0.9418724775314331,7,-0.45411598682403564,0.48775649070739746,pq84kxhg,51,bo,16,10
8,144,0.058022780210450375,0.8232089877128601,8,-0.34453922510147095,0.47866976261138916,pq84kxhg,51,bo,16,10
9,160,0.0421133766479046,0.7732760906219482,9,-0.30366337299346924,0.469612717628479,pq84kxhg,51,bo,16,10
10,176,0.0502714941806347,0.7004945874214172,10,-0.27543073892593384,0.4250638484954834,pq84kxhg,51,bo,16,10
11,192,0.04331743517585107,0.5951548516750336,11,-0.21580681204795837,0.3793480396270752,pq84kxhg,51,bo,16,10
12,208,0.042145354539826596,0.5961428284645081,12,-0.21512871980667114,0.3810141086578369,pq84kxhg,51,bo,16,10
13,224,0.033966911823228085,0.583336353302002,13,-0.20054703950881958,0.3827893137931824,pq84kxhg,51,bo,16,10
14,240,0.007432294876054013,0.5006668567657471,14,-0.13267767429351807,0.367989182472229,pq84kxhg,51,bo,16,10
15,256,0.02283629575438806,0.5170072615146637,15,-0.15625187754631042,0.36075538396835327,pq84kxhg,51,bo,16,10
16,272,0.026431782037690366,0.49828916788101196,16,-0.15048831701278687,0.3478008508682251,pq84kxhg,51,bo,16,10
17,288,0.013196332246735776,0.46333998441696167,17,-0.11977827548980713,0.34356170892715454,pq84kxhg,51,bo,16,10
18,304,0.02887230911917993,0.4531232416629791,18,-0.13034588098526,0.3227773606777191,pq84kxhg,51,bo,16,10
19,320,0.017463756591752255,0.4247686266899109,19,-0.10476002097129822,0.32000860571861267,pq84kxhg,51,bo,16,10
20,336,0.0005220641785114166,0.41264545917510986,20,-0.08071261644363403,0.33193284273147583,pq84kxhg,51,bo,16,10
21,352,0.013164130837395871,0.4065260589122772,21,-0.091339111328125,0.3151869475841522,pq84kxhg,51,bo,16,10
22,368,0.011323151976540768,0.39893630146980286,22,-0.08570325374603271,0.31323304772377014,pq84kxhg,51,bo,16,10
23,384,0.010217932850793088,0.3734552562236786,23,-0.0718575119972229,0.3015977442264557,pq84kxhg,51,bo,16,10
24,400,0.00733832815356561,0.3614519238471985,24,-0.06297624111175537,0.2984756827354431,pq84kxhg,51,bo,16,10
25,416,0.003274856001809323,0.34284332394599915,25,-0.049608469009399414,0.29323485493659973,pq84kxhg,51,bo,16,10
26,432,0.00012327930264166564,0.3197326064109802,26,-0.034654974937438965,0.28507763147354126,pq84kxhg,51,bo,16,10
27,448,0.0060669799738376495,0.3134545385837555,27,-0.025572240352630615,0.2878822982311249,pq84kxhg,51,bo,16,10
28,464,0.009842397778555667,0.29840031266212463,28,-0.014269709587097168,0.28413060307502747,pq84kxhg,51,bo,16,10
29,480,0.0029698630266635773,0.3064301311969757,29,-0.025157153606414795,0.2812729775905609,pq84kxhg,51,bo,16,10
30,496,0.00716929337315253,0.2837315797805786,30,-0.009608447551727295,0.2741231322288513,pq84kxhg,51,bo,16,10
31,512,0.0031072517328708527,0.28354981541633606,31,-0.013579607009887695,0.26997020840644836,pq84kxhg,51,bo,16,10
32,528,0.008071007340475833,0.27914705872535706,32,-0.006414473056793213,0.27273258566856384,pq84kxhg,51,bo,16,10
33,544,0.00745901665024451,0.25980398058891296,33,0.0026450753211975098,0.2624490559101105,pq84kxhg,51,bo,16,10
34,560,0.013198273389860904,0.25703269243240356,34,0.009769976139068604,0.26680266857147217,pq84kxhg,51,bo,16,10
35,576,0.007820235698744571,0.25012052059173584,35,0.007848024368286133,0.257968544960022,pq84kxhg,51,bo,16,10
36,592,0.015735538809820926,0.24950286746025085,36,0.01607215404510498,0.26557502150535583,pq84kxhg,51,bo,16,10
37,608,0.010348247497603213,0.24658238887786865,37,0.01214510202407837,0.258727490901947,pq84kxhg,51,bo,16,10
38,624,0.011106105654761111,0.22935697436332703,38,0.02151566743850708,0.2508726418018341,pq84kxhg,51,bo,16,10
39,640,0.012488754599615848,0.21410271525382996,39,0.03052544593811035,0.2446281611919403,pq84kxhg,51,bo,16,10
40,656,0.012512760370299136,0.20820599794387817,40,0.03349781036376953,0.2417038083076477,pq84kxhg,51,bo,16,10
41,672,0.013408856599852359,0.21114498376846313,41,0.03292441368103027,0.2440693974494934,pq84kxhg,51,bo,16,10
42,688,0.009465264289900577,0.20698130130767822,42,0.031062662601470947,0.23804396390914917,pq84kxhg,51,bo,16,10
43,704,0.009923132269903934,0.20977863669395447,43,0.03012186288833618,0.23990049958229065,pq84kxhg,51,bo,16,10
44,720,0.011712106078192508,0.1999952495098114,44,0.03680253028869629,0.2367977797985077,pq84kxhg,51,bo,16,10
45,736,0.006147431343123233,0.20211529731750488,45,0.030177831649780273,0.23229312896728516,pq84kxhg,51,bo,16,10
46,752,0.006020249932333743,0.2042873203754425,46,0.028964638710021973,0.23325195908546448,pq84kxhg,51,bo,16,10
47,768,0.007724570243880069,0.19422650337219238,47,0.03569936752319336,0.22992587089538574,pq84kxhg,51,bo,16,10
