t_size,delta_auc,abs_error_roc_auc_diff,seed,strategy,true_delta
20,-0.31818181818181823,0.45111030551506626,18,random,0.13292848733324802
36,-0.3712121212121212,0.5041406085453692,18,random,0.13292848733324802
52,-0.261015325670498,0.39394381300374604,18,random,0.13292848733324802
68,-0.04833161334709324,0.18126010068034126,18,random,0.13292848733324802
84,-0.16058723884810833,0.29351572618135635,18,random,0.13292848733324802
100,-0.12421837421837423,0.25714686155162225,18,random,0.13292848733324802
116,-0.1277752120963328,0.2607036994295808,18,random,0.13292848733324802
132,-0.1210483210483212,0.2539768083815692,18,random,0.13292848733324802
148,-0.09562500000000007,0.2285534873332481,18,random,0.13292848733324802
164,-0.09611111111111104,0.22903959844435906,18,random,0.13292848733324802
180,-0.1345640058511346,0.2674924931843826,18,random,0.13292848733324802
196,-0.08531915181531557,0.2182476391485636,18,random,0.13292848733324802
212,-0.044441790093963984,0.177370277427212,18,random,0.13292848733324802
228,-0.04433277943945946,0.17726126677270748,18,random,0.13292848733324802
244,0.026562499999999933,0.10636598733324809,18,random,0.13292848733324802
260,0.03313225922499741,0.09979622810825062,18,random,0.13292848733324802
276,0.02820192386600029,0.10472656346724774,18,random,0.13292848733324802
292,0.019412834391737244,0.11351565294151078,18,random,0.13292848733324802
308,0.014885954381752664,0.11804253295149536,18,random,0.13292848733324802
324,0.0008793210042470356,0.132049166329001,18,random,0.13292848733324802
340,-0.0026679203149791997,0.13559640764822722,18,random,0.13292848733324802
356,-0.012068692301771655,0.14499717963501968,18,random,0.13292848733324802
372,-0.002880693802899459,0.13580918113614748,18,random,0.13292848733324802
388,0.005083458208458125,0.1278450291247899,18,random,0.13292848733324802
404,0.05483245204027021,0.07809603529297782,18,random,0.13292848733324802
420,0.05352351924172527,0.07940496809152275,18,random,0.13292848733324802
436,0.04270853462157809,0.09021995271166994,18,random,0.13292848733324802
452,0.052702570921985825,0.0802259164112622,18,random,0.13292848733324802
468,0.06061634853461195,0.07231213879863607,18,random,0.13292848733324802
484,0.04992638686713857,0.08300210046610945,18,random,0.13292848733324802
500,0.0603572831332061,0.07257120420004193,18,random,0.13292848733324802
516,0.07725050728647842,0.055677980046769604,18,random,0.13292848733324802
532,0.07050110252655317,0.06242738480669485,18,random,0.13292848733324802
548,0.08229636774272941,0.05063211959051861,18,random,0.13292848733324802
564,0.08925759784176435,0.04367088949148368,18,random,0.13292848733324802
580,0.09286189482985374,0.04006659250339428,18,random,0.13292848733324802
596,0.08783833529663754,0.04509015203661049,18,random,0.13292848733324802
612,0.09530136187478278,0.03762712545846525,18,random,0.13292848733324802
628,0.10124735240510696,0.031681134928141064,18,random,0.13292848733324802
644,0.10367083615055217,0.029257651182695854,18,random,0.13292848733324802
660,0.11708893207595672,0.015839555257291305,18,random,0.13292848733324802
676,0.11421506484738342,0.018713422485864606,18,random,0.13292848733324802
692,0.09922117401527053,0.033707313317977494,18,random,0.13292848733324802
708,0.10363225276015975,0.029296234573088276,18,random,0.13292848733324802
724,0.09721799679003473,0.03571049054321329,18,random,0.13292848733324802
740,0.10342785641271379,0.029500630920534232,18,random,0.13292848733324802
756,0.10369010597843564,0.02923838135481238,18,random,0.13292848733324802
772,0.10659523388320369,0.026333253450044336,18,random,0.13292848733324802
788,0.10446763912673018,0.02846084820651784,18,random,0.13292848733324802
804,0.11141322475612292,0.021515262577125105,18,random,0.13292848733324802
820,0.1219589425777089,0.010969544755539129,18,random,0.13292848733324802
836,0.11325271105053636,0.019675776282711666,18,random,0.13292848733324802
852,0.11389260697317238,0.01903588036007564,18,random,0.13292848733324802
868,0.1153181707910863,0.01761031654216172,18,random,0.13292848733324802
884,0.1164729117639004,0.016455575569347625,18,random,0.13292848733324802
900,0.10675092620013504,0.02617756113311298,18,random,0.13292848733324802
916,0.10679714068773571,0.02613134664551231,18,random,0.13292848733324802
932,0.12026394588000444,0.012664541453243583,18,random,0.13292848733324802
948,0.12376150572583355,0.00916698160741447,18,random,0.13292848733324802
964,0.12078130415138,0.012147183181868026,18,random,0.13292848733324802
980,0.1129469140599565,0.01998157327329153,18,random,0.13292848733324802
996,0.12029838046425412,0.012630106868993907,18,random,0.13292848733324802
1012,0.11492029074080756,0.018008196592440462,18,random,0.13292848733324802
1028,0.1297428508739853,0.0031856364592627306,18,random,0.13292848733324802
1044,0.13085165003075816,0.0020768373024898645,18,random,0.13292848733324802
1060,0.12715115851881387,0.005777328814434157,18,random,0.13292848733324802
1076,0.11637034658288736,0.01655814075036066,18,random,0.13292848733324802
1092,0.11530837936667171,0.017620107966576315,18,random,0.13292848733324802
1108,0.111750829478788,0.02117765785446002,18,random,0.13292848733324802
1124,0.1325848244351029,0.0003436628981451362,18,random,0.13292848733324802
1140,0.14506924211342442,0.0121407547801764,18,random,0.13292848733324802
1156,0.14760809799467023,0.014679610661422204,18,random,0.13292848733324802
1172,0.1396289118585483,0.006700424525300286,18,random,0.13292848733324802
1188,0.14096021717181484,0.008031729838566815,18,random,0.13292848733324802
1204,0.13099010442294023,0.0019383829103077899,18,random,0.13292848733324802
1220,0.13697782201505937,0.004049334681811345,18,random,0.13292848733324802
1236,0.13582933639091688,0.002900849057668853,18,random,0.13292848733324802
1252,0.13875052516379216,0.005822037830544136,18,random,0.13292848733324802
1268,0.1322371266246417,0.0006913607086063145,18,random,0.13292848733324802
1284,0.13163474079848836,0.0012937465347596655,18,random,0.13292848733324802
1300,0.13660463921566224,0.0036761518824142136,18,random,0.13292848733324802
1316,0.12705367392896727,0.005874813404280754,18,random,0.13292848733324802
1332,0.13475305022975526,0.0018245628965072314,18,random,0.13292848733324802
1348,0.12954489173313066,0.0033835956001173617,18,random,0.13292848733324802
1364,0.13139060569448313,0.001537881638764893,18,random,0.13292848733324802
1380,0.12987125536799682,0.003057231965251206,18,random,0.13292848733324802
1396,0.12882980117388454,0.004098686159363485,18,random,0.13292848733324802
1412,0.1313943278015849,0.0015341595316631373,18,random,0.13292848733324802
1428,0.12893391047051328,0.0039945768627347444,18,random,0.13292848733324802
1444,0.1319000755939742,0.0010284117392738157,18,random,0.13292848733324802
1460,0.13474455527934248,0.0018160679460944573,18,random,0.13292848733324802
1476,0.13804841144433466,0.005119924111086638,18,random,0.13292848733324802
1492,0.1279770766738756,0.004951410659372435,18,random,0.13292848733324802
1508,0.12789720324346354,0.005031284089784482,18,random,0.13292848733324802
1524,0.13153669505264032,0.0013917922806077065,18,random,0.13292848733324802
1540,0.12242246480905483,0.010506022524193193,18,random,0.13292848733324802
1556,0.1290772294744137,0.003851257858834334,18,random,0.13292848733324802
1572,0.12090708704730879,0.012021400285939232,18,random,0.13292848733324802
1588,0.12206456081096251,0.010863926522285516,18,random,0.13292848733324802
1604,0.11910280851001309,0.013825678823234933,18,random,0.13292848733324802
1620,0.11961441704873332,0.0133140702845147,18,random,0.13292848733324802
1636,0.11559604553742242,0.017332441795825604,18,random,0.13292848733324802
1652,0.12225893462688653,0.010669552706361496,18,random,0.13292848733324802
1668,0.12036948298453654,0.012559004348711489,18,random,0.13292848733324802
1684,0.12451686875581425,0.008411618577433777,18,random,0.13292848733324802
1700,0.1294333604950032,0.003495126838244822,18,random,0.13292848733324802
1716,0.1305284352883801,0.0024000520448679286,18,random,0.13292848733324802
1732,0.13064409164090973,0.0022843956923382924,18,random,0.13292848733324802
1748,0.13031705697850104,0.0026114303547469797,18,random,0.13292848733324802
1764,0.1307708234809074,0.002157663852340619,18,random,0.13292848733324802
1780,0.1316670273696413,0.0012614599636067148,18,random,0.13292848733324802
1796,0.13221762668513892,0.0007108606481091018,18,random,0.13292848733324802
1812,0.12431724441138381,0.008611242921864215,18,random,0.13292848733324802
1828,0.11933303651846394,0.013595450814784082,18,random,0.13292848733324802
1844,0.12060633383675623,0.012322153496491794,18,random,0.13292848733324802
1860,0.1214440295418423,0.011484457791405722,18,random,0.13292848733324802
1876,0.12180304544327925,0.011125441889968779,18,random,0.13292848733324802
1892,0.12574006240672908,0.007188424926518944,18,random,0.13292848733324802
1908,0.12441743606835065,0.008511051264897374,18,random,0.13292848733324802
1924,0.12549875509173503,0.0074297322415129985,18,random,0.13292848733324802
1940,0.12683767330147222,0.006090814031775804,18,random,0.13292848733324802
1956,0.11946230629959698,0.013466181033651048,18,random,0.13292848733324802
