t_size,delta_auc,abs_error_roc_auc_diff,seed,strategy,true_delta
36,0.14761904761904765,0.0005591427211116828,7,bo,0.14705990489793597
52,0.1680555555555555,0.020995650657619547,7,bo,0.14705990489793597
68,0.2373873873873874,0.09032748248945144,7,bo,0.14705990489793597
84,0.23236639903306577,0.0853064941351298,7,bo,0.14705990489793597
100,0.2413742690058479,0.09431436410791194,7,bo,0.14705990489793597
116,0.2138888888888889,0.06682898399095294,7,bo,0.14705990489793597
132,0.07932539682539685,0.06773450807253911,7,bo,0.14705990489793597
148,0.07028619528619529,0.07677370961174068,7,bo,0.14705990489793597
164,0.0583619664331968,0.08869793846473917,7,bo,0.14705990489793597
180,0.04183262799767662,0.10522727690025935,7,bo,0.14705990489793597
196,0.052756863164906354,0.09430304173302961,7,bo,0.14705990489793597
212,0.05138919413919407,0.0956707107587419,7,bo,0.14705990489793597
228,0.06082137296078893,0.08623853193714703,7,bo,0.14705990489793597
244,0.05754565612686935,0.08951424877106662,7,bo,0.14705990489793597
260,0.0434353594730954,0.10362454542484056,7,bo,0.14705990489793597
276,0.06079545454545443,0.08626445035248154,7,bo,0.14705990489793597
292,0.07785635670116964,0.06920354819676633,7,bo,0.14705990489793597
308,0.10180352848797802,0.045256376409957944,7,bo,0.14705990489793597
324,0.14944258639910818,0.0023826815011722124,7,bo,0.14705990489793597
340,0.1553640862495581,0.008304181351622142,7,bo,0.14705990489793597
356,0.14572046271338723,0.0013394421845487336,7,bo,0.14705990489793597
372,0.157543895936753,0.010483991038817031,7,bo,0.14705990489793597
388,0.18250254997960008,0.035442645081664115,7,bo,0.14705990489793597
404,0.20111990116606698,0.054059996268131016,7,bo,0.14705990489793597
420,0.20503568596352106,0.0579757810655851,7,bo,0.14705990489793597
436,0.23385860228642186,0.08679869738848589,7,bo,0.14705990489793597
452,0.25203140157234305,0.10497149667440708,7,bo,0.14705990489793597
468,0.23864311825961843,0.09158321336168246,7,bo,0.14705990489793597
484,0.24061631517044324,0.09355641027250727,7,bo,0.14705990489793597
500,0.24294635045488278,0.09588644555694681,7,bo,0.14705990489793597
516,0.23531250000000004,0.08825259510206407,7,bo,0.14705990489793597
532,0.22433601964117944,0.07727611474324347,7,bo,0.14705990489793597
548,0.23787902113197384,0.09081911623403788,7,bo,0.14705990489793597
564,0.24769552023191438,0.10063561533397841,7,bo,0.14705990489793597
580,0.2594984285580261,0.1124385236600901,7,bo,0.14705990489793597
