t_size,delta_auc,abs_error_roc_auc_diff,seed,strategy,true_delta
52,0.41953125,0.2781023249085697,16,bo,0.14142892509143035
68,0.45014880952380953,0.3087198844323792,16,bo,0.14142892509143035
84,0.31277219021579916,0.17134326512436882,16,bo,0.14142892509143035
100,0.17243506493506489,0.03100613984363454,16,bo,0.14142892509143035
116,0.1641129032258064,0.02268397813437606,16,bo,0.14142892509143035
132,0.04499580580895468,0.09643311928247567,16,bo,0.14142892509143035
148,-0.000982148755428125,0.14241107384685847,16,bo,0.14142892509143035
164,0.029601437887954885,0.11182748720347546,16,bo,0.14142892509143035
180,0.01560975609756099,0.12581916899386936,16,bo,0.14142892509143035
196,0.03424947145877377,0.10717945363265657,16,bo,0.14142892509143035
212,0.03765505737378272,0.10377386771764763,16,bo,0.14142892509143035
228,0.03885493591375955,0.1025739891776708,16,bo,0.14142892509143035
244,0.06067843804188333,0.08075048704954702,16,bo,0.14142892509143035
260,0.05660690247976774,0.0848220226116626,16,bo,0.14142892509143035
276,0.07180563569276321,0.06962328939866713,16,bo,0.14142892509143035
292,0.0765920038649972,0.06483692122643314,16,bo,0.14142892509143035
308,0.0999477542446292,0.04148117084680114,16,bo,0.14142892509143035
324,0.13022223801350508,0.01120668707792527,16,bo,0.14142892509143035
340,0.11969880993155846,0.021730115159871888,16,bo,0.14142892509143035
356,0.12965333363144493,0.011775591459985413,16,bo,0.14142892509143035
372,0.126270625720043,0.015158299371387352,16,bo,0.14142892509143035
388,0.152256510196758,0.010827585105327664,16,bo,0.14142892509143035
404,0.1452556308939288,0.0038267058024984424,16,bo,0.14142892509143035
420,0.167781623395299,0.02635269830386866,16,bo,0.14142892509143035
436,0.17869606110160607,0.03726713601017573,16,bo,0.14142892509143035
452,0.167981523970535,0.02655259887910466,16,bo,0.14142892509143035
468,0.15087088837088847,0.009441963279458121,16,bo,0.14142892509143035
484,0.1550969900371496,0.01366806494571926,16,bo,0.14142892509143035
500,0.1567563466188896,0.01532742152745925,16,bo,0.14142892509143035
516,0.17673477940619486,0.03530585431476452,16,bo,0.14142892509143035
532,0.16225019998847978,0.020821274897049435,16,bo,0.14142892509143035
548,0.15811948400361042,0.016690558912180076,16,bo,0.14142892509143035
564,0.1572861280728879,0.01585720298145754,16,bo,0.14142892509143035
580,0.1637424664374072,0.02231354134597685,16,bo,0.14142892509143035
596,0.17245361312032637,0.03102468802889602,16,bo,0.14142892509143035
612,0.1749977469228582,0.03356882183142784,16,bo,0.14142892509143035
628,0.18195248251281593,0.04052355742138558,16,bo,0.14142892509143035
644,0.1640329551039772,0.02260403001254685,16,bo,0.14142892509143035
660,0.15737103174603173,0.015942106654601385,16,bo,0.14142892509143035
676,0.1484551447881427,0.007026219696712355,16,bo,0.14142892509143035
692,0.1503446071029214,0.008915682011491066,16,bo,0.14142892509143035
708,0.1479291579168529,0.006500232825422558,16,bo,0.14142892509143035
724,0.14225708450299668,0.0008281594115663315,16,bo,0.14142892509143035
740,0.14997856574993218,0.008549640658501834,16,bo,0.14142892509143035
756,0.16212297848412727,0.02069405339269692,16,bo,0.14142892509143035
772,0.16030046899844763,0.018871543907017285,16,bo,0.14142892509143035
788,0.15323220686123917,0.011803281769808827,16,bo,0.14142892509143035
804,0.15327494181772805,0.011846016726297703,16,bo,0.14142892509143035
820,0.14926418316790535,0.007835258076475005,16,bo,0.14142892509143035
836,0.13920944197546636,0.0022194831159639827,16,bo,0.14142892509143035
852,0.12602977390998438,0.01539915118144597,16,bo,0.14142892509143035
868,0.13079646150332902,0.010632463588101326,16,bo,0.14142892509143035
884,0.1360631700585061,0.0053657550329242465,16,bo,0.14142892509143035
900,0.13588026867630465,0.005548656415125697,16,bo,0.14142892509143035
916,0.13585921275730983,0.0055697123341205135,16,bo,0.14142892509143035
932,0.13931929777908414,0.0021096273123462073,16,bo,0.14142892509143035
948,0.13464066306804512,0.0067882620233852276,16,bo,0.14142892509143035
964,0.13389923130111947,0.007529693790310876,16,bo,0.14142892509143035
980,0.12737296490233518,0.014055960189095162,16,bo,0.14142892509143035
996,0.12598236956860098,0.015446555522829364,16,bo,0.14142892509143035
1012,0.12433447277467069,0.017094452316759656,16,bo,0.14142892509143035
1028,0.12617166753732956,0.01525725755410079,16,bo,0.14142892509143035
1044,0.13044886622634466,0.010980058865085685,16,bo,0.14142892509143035
1060,0.1279581888224861,0.013470736268944239,16,bo,0.14142892509143035
1076,0.12597644839337885,0.015452476698051498,16,bo,0.14142892509143035
1092,0.12140798452653978,0.020020940564890566,16,bo,0.14142892509143035
1108,0.1174681805816975,0.023960744509732845,16,bo,0.14142892509143035
1124,0.11240956545452874,0.02901935963690161,16,bo,0.14142892509143035
1140,0.11602756933313718,0.025401355758293165,16,bo,0.14142892509143035
1156,0.12654047441006044,0.014888450681369902,16,bo,0.14142892509143035
1172,0.1214126239576292,0.02001630113380115,16,bo,0.14142892509143035
1188,0.12672921952915406,0.014699705562276288,16,bo,0.14142892509143035
1204,0.13624110676648105,0.0051878183249493,16,bo,0.14142892509143035
1220,0.14047337602128573,0.0009555490701446123,16,bo,0.14142892509143035
1236,0.138896823614842,0.002532101476588333,16,bo,0.14142892509143035
1252,0.13917446510635234,0.0022544599850780056,16,bo,0.14142892509143035
1268,0.1391067444895001,0.002322180601930235,16,bo,0.14142892509143035
1284,0.14129253104585082,0.00013639404557952428,16,bo,0.14142892509143035
1300,0.14725737281747642,0.005828447726046071,16,bo,0.14142892509143035
1316,0.15062901764962078,0.009200092558190431,16,bo,0.14142892509143035
1332,0.15299767474077153,0.011568749649341181,16,bo,0.14142892509143035
1348,0.15141991919133613,0.009990994099905781,16,bo,0.14142892509143035
1364,0.15537397224287708,0.013945047151446732,16,bo,0.14142892509143035
1380,0.15672777005015048,0.015298844958720137,16,bo,0.14142892509143035
1396,0.1675672531578728,0.02613832806644245,16,bo,0.14142892509143035
1412,0.16587704306628182,0.02444811797485147,16,bo,0.14142892509143035
1428,0.1550319351490015,0.013603010057571141,16,bo,0.14142892509143035
1444,0.15662691798850825,0.015197992897077905,16,bo,0.14142892509143035
1460,0.15199765439443202,0.010568729303001678,16,bo,0.14142892509143035
1476,0.14722901857265136,0.005800093481221014,16,bo,0.14142892509143035
1492,0.15556829533724537,0.01413937024581502,16,bo,0.14142892509143035
