t_size,delta_auc,abs_error_roc_auc_diff,seed,strategy,true_delta
52,0.0424731182795699,0.10827803037583317,6,bo,0.15075114865540307
68,0.17139639639639637,0.0206452477409933,6,bo,0.15075114865540307
84,0.14781746031746035,0.002933688337942719,6,bo,0.15075114865540307
100,0.10076277650648358,0.04998837214891949,6,bo,0.15075114865540307
116,0.12939420544337132,0.021356943212031743,6,bo,0.15075114865540307
132,0.09228603603603602,0.05846511261936704,6,bo,0.15075114865540307
148,0.1119572829131652,0.038793865742237865,6,bo,0.15075114865540307
164,0.11824827742412325,0.03250287123127982,6,bo,0.15075114865540307
180,0.12534523809523812,0.025405910560164946,6,bo,0.15075114865540307
196,0.12599510248846535,0.024756046166937717,6,bo,0.15075114865540307
212,0.13894659472984605,0.011804553925557015,6,bo,0.15075114865540307
228,0.14621767121767115,0.004533477437731914,6,bo,0.15075114865540307
244,0.18593505477308292,0.03518390611767985,6,bo,0.15075114865540307
260,0.18180063361670962,0.03104948496130655,6,bo,0.15075114865540307
276,0.20701256163533377,0.0562614129799307,6,bo,0.15075114865540307
292,0.1891709822744304,0.038419833619027344,6,bo,0.15075114865540307
308,0.21535050970534841,0.06459936104994535,6,bo,0.15075114865540307
324,0.25811486649995974,0.10736371784455667,6,bo,0.15075114865540307
340,0.25815863235939956,0.1074074837039965,6,bo,0.15075114865540307
356,0.25499736002111983,0.10424621136571677,6,bo,0.15075114865540307
372,0.2650924836601307,0.11434133500472765,6,bo,0.15075114865540307
388,0.28278223988800366,0.1320310912326006,6,bo,0.15075114865540307
404,0.29442171303873443,0.14367056438333137,6,bo,0.15075114865540307
420,0.26945573191503747,0.1187045832596344,6,bo,0.15075114865540307
436,0.29015287055805433,0.13940172190265127,6,bo,0.15075114865540307
452,0.2878989167032645,0.13714776804786144,6,bo,0.15075114865540307
468,0.29951953481835425,0.14876838616295118,6,bo,0.15075114865540307
484,0.3168237421462261,0.16607259349082304,6,bo,0.15075114865540307
500,0.3272810605124287,0.17652991185702566,6,bo,0.15075114865540307
516,0.32002244798352586,0.1692712993281228,6,bo,0.15075114865540307
532,0.31335796907841645,0.1626068204230134,6,bo,0.15075114865540307
548,0.31919091018616264,0.16843976153075957,6,bo,0.15075114865540307
564,0.3136984615297743,0.16294731287437125,6,bo,0.15075114865540307
580,0.2926310966391401,0.14187994798373704,6,bo,0.15075114865540307
596,0.28666855445024464,0.13591740579484157,6,bo,0.15075114865540307
612,0.273023676355094,0.12227252769969094,6,bo,0.15075114865540307
628,0.2814431673052363,0.1306920186498332,6,bo,0.15075114865540307
644,0.26742561812201204,0.11667446946660898,6,bo,0.15075114865540307
660,0.2705242314333224,0.11977308277791932,6,bo,0.15075114865540307
676,0.2631556375160379,0.11240448886063481,6,bo,0.15075114865540307
692,0.26174031569315237,0.1109891670377493,6,bo,0.15075114865540307
708,0.2459496938629493,0.09519854520754623,6,bo,0.15075114865540307
724,0.2270413616055441,0.07629021295014105,6,bo,0.15075114865540307
740,0.22967124649116866,0.07892009783576559,6,bo,0.15075114865540307
756,0.24588584103488564,0.09513469237948258,6,bo,0.15075114865540307
772,0.24132489120775613,0.09057374255235306,6,bo,0.15075114865540307
788,0.2413752462139559,0.09062409755855283,6,bo,0.15075114865540307
804,0.2400962995402981,0.08934515088489503,6,bo,0.15075114865540307
820,0.22399668630338743,0.07324553764798436,6,bo,0.15075114865540307
836,0.23631964216216217,0.0855684935067591,6,bo,0.15075114865540307
