t_size,delta_auc,abs_error_roc_auc_diff,seed,strategy,true_delta
36,0.6506410256410255,0.5115939113378485,5,stratified,0.13904711430317707
52,0.7142857142857143,0.5752385999825372,5,stratified,0.13904711430317707
68,0.7329954954954954,0.5939483811923183,5,stratified,0.13904711430317707
84,0.49087796527268285,0.3518308509695058,5,stratified,0.13904711430317707
100,0.3224980901451489,0.18345097584197184,5,stratified,0.13904711430317707
116,0.23897707231040555,0.09992995800722848,5,stratified,0.13904711430317707
132,0.2442922374429225,0.10524512313974543,5,stratified,0.13904711430317707
148,0.2231017439350772,0.08405462963190014,5,stratified,0.13904711430317707
164,0.18270259702843955,0.043655482725262484,5,stratified,0.13904711430317707
180,0.18946901673872085,0.050421902435543786,5,stratified,0.13904711430317707
196,0.20763305322128855,0.06858593891811149,5,stratified,0.13904711430317707
212,0.25399705171923836,0.1149499374160613,5,stratified,0.13904711430317707
228,0.30424975752844613,0.16520264322526906,5,stratified,0.13904711430317707
244,0.23539404709888168,0.09634693279570461,5,stratified,0.13904711430317707
260,0.13949191620537915,0.0004448019022020855,5,stratified,0.13904711430317707
276,0.1428732303732303,0.0038261160700532315,5,stratified,0.13904711430317707
292,0.15626761059453365,0.01722049629135658,5,stratified,0.13904711430317707
308,0.18889730639730629,0.04985019209412922,5,stratified,0.13904711430317707
324,0.1796540687582333,0.04060695445505624,5,stratified,0.13904711430317707
340,0.18382260101010095,0.044775486706923884,5,stratified,0.13904711430317707
356,0.17750584373391387,0.038458729430736804,5,stratified,0.13904711430317707
372,0.17747190104125643,0.038424786738079364,5,stratified,0.13904711430317707
388,0.17502475816577356,0.0359776438625965,5,stratified,0.13904711430317707
404,0.16631954638232926,0.027272432079152198,5,stratified,0.13904711430317707
420,0.16449485217009407,0.02544773786691701,5,stratified,0.13904711430317707
436,0.17357524983453132,0.034528135531354254,5,stratified,0.13904711430317707
452,0.16569885358095338,0.02665173927777631,5,stratified,0.13904711430317707
468,0.14972929861599793,0.010682184312820864,5,stratified,0.13904711430317707
484,0.14040563377796256,0.0013585194747854912,5,stratified,0.13904711430317707
500,0.13636433638990075,0.002682777913276313,5,stratified,0.13904711430317707
516,0.13669817074394008,0.0023489435592369823,5,stratified,0.13904711430317707
532,0.12188289141414133,0.01716422288903574,5,stratified,0.13904711430317707
548,0.11585228885276777,0.023194825450409295,5,stratified,0.13904711430317707
564,0.10964428797039094,0.029402826332786125,5,stratified,0.13904711430317707
580,0.10895366214515156,0.030093452158025502,5,stratified,0.13904711430317707
596,0.07802165259696547,0.06102546170621159,5,stratified,0.13904711430317707
612,0.08729158391809011,0.051755530385086956,5,stratified,0.13904711430317707
628,0.09943475074673946,0.0396123635564376,5,stratified,0.13904711430317707
644,0.10732270241657227,0.0317244118866048,5,stratified,0.13904711430317707
660,0.10726147571600175,0.03178563858717531,5,stratified,0.13904711430317707
676,0.09291233362215046,0.04613478068102661,5,stratified,0.13904711430317707
692,0.0993418996590022,0.03970521464417487,5,stratified,0.13904711430317707
708,0.10989125465795901,0.029155859645218052,5,stratified,0.13904711430317707
724,0.10376137268877617,0.0352857416144009,5,stratified,0.13904711430317707
740,0.09354368883043285,0.04550342547274422,5,stratified,0.13904711430317707
756,0.09542469492962469,0.04362241937355238,5,stratified,0.13904711430317707
772,0.11409385837739505,0.024953255925782014,5,stratified,0.13904711430317707
788,0.10891377937557312,0.03013333492760395,5,stratified,0.13904711430317707
804,0.10293644064178864,0.036110673661388426,5,stratified,0.13904711430317707
820,0.10826599229687117,0.030781122006305894,5,stratified,0.13904711430317707
836,0.10913787887562465,0.029909235427552416,5,stratified,0.13904711430317707
852,0.11801299769654394,0.021034116606633124,5,stratified,0.13904711430317707
868,0.12643321042712008,0.012613903876056987,5,stratified,0.13904711430317707
884,0.13532424060751402,0.0037228736956630426,5,stratified,0.13904711430317707
900,0.14345740100174442,0.004410286698567356,5,stratified,0.13904711430317707
916,0.16723649658881035,0.02818938228563328,5,stratified,0.13904711430317707
932,0.1667205863133029,0.02767347201012582,5,stratified,0.13904711430317707
948,0.17267010883014378,0.03362299452696671,5,stratified,0.13904711430317707
964,0.16540079313209977,0.0263536788289227,5,stratified,0.13904711430317707
980,0.16389150765021587,0.024844393347038807,5,stratified,0.13904711430317707
996,0.15126573056949633,0.01221861626631926,5,stratified,0.13904711430317707
1012,0.1460522468976011,0.007005132594424035,5,stratified,0.13904711430317707
1028,0.14439780871518637,0.005350694412009305,5,stratified,0.13904711430317707
1044,0.14360021786492372,0.004553103561746652,5,stratified,0.13904711430317707
1060,0.1479965537707374,0.008949439467560327,5,stratified,0.13904711430317707
1076,0.1504608687957134,0.011413754492536343,5,stratified,0.13904711430317707
1092,0.1576822272635734,0.018635112960396327,5,stratified,0.13904711430317707
1108,0.16070794556791423,0.021660831264737168,5,stratified,0.13904711430317707
1124,0.16392556046413598,0.02487844616095891,5,stratified,0.13904711430317707
1140,0.1692340482502669,0.030186933947089822,5,stratified,0.13904711430317707
1156,0.1700601112336435,0.03101299693046644,5,stratified,0.13904711430317707
1172,0.17714042773883643,0.03809331343565936,5,stratified,0.13904711430317707
1188,0.18560577203964612,0.046558657736469056,5,stratified,0.13904711430317707
1204,0.18420382951886605,0.04515671521568898,5,stratified,0.13904711430317707
1220,0.18384497722807558,0.04479786292489851,5,stratified,0.13904711430317707
1236,0.1784037372425491,0.03935662293937203,5,stratified,0.13904711430317707
1252,0.17328678974083367,0.0342396754376566,5,stratified,0.13904711430317707
1268,0.1684687424421467,0.029421628138969647,5,stratified,0.13904711430317707
1284,0.16267558942944205,0.02362847512626498,5,stratified,0.13904711430317707
1300,0.16713700372076778,0.02808988941759072,5,stratified,0.13904711430317707
1316,0.1691620448711273,0.030114930567950227,5,stratified,0.13904711430317707
1332,0.16803509436188235,0.028987980058705287,5,stratified,0.13904711430317707
1348,0.16302626063970538,0.023979146336528312,5,stratified,0.13904711430317707
1364,0.15964810655272743,0.020600992249550365,5,stratified,0.13904711430317707
1380,0.15666903070561689,0.01762191640243982,5,stratified,0.13904711430317707
1396,0.14853943707362527,0.009492322770448203,5,stratified,0.13904711430317707
1412,0.14890375305008652,0.009856638746909452,5,stratified,0.13904711430317707
1428,0.14541119565108196,0.006364081347904893,5,stratified,0.13904711430317707
1444,0.14650767272286846,0.007460558419691399,5,stratified,0.13904711430317707
1460,0.14246555289328222,0.003418438590105155,5,stratified,0.13904711430317707
1476,0.14391321044546856,0.004866096142291498,5,stratified,0.13904711430317707
1492,0.14323903000664018,0.004191915703463112,5,stratified,0.13904711430317707
1508,0.1477748467708947,0.00872773246771763,5,stratified,0.13904711430317707
1524,0.1483362316292185,0.00928911732604143,5,stratified,0.13904711430317707
1540,0.1539454149475844,0.014898300644407336,5,stratified,0.13904711430317707
1556,0.15507057395770074,0.016023459654523675,5,stratified,0.13904711430317707
1572,0.1541278361367917,0.015080721833614641,5,stratified,0.13904711430317707
1588,0.15366837839581937,0.014621264092642305,5,stratified,0.13904711430317707
1604,0.15466082292687922,0.01561370862370215,5,stratified,0.13904711430317707
1620,0.15545414934732082,0.01640703504414376,5,stratified,0.13904711430317707
1636,0.15703917146713087,0.0179920571639538,5,stratified,0.13904711430317707
1652,0.1574989107598852,0.018451796456708136,5,stratified,0.13904711430317707
1668,0.1601665355859353,0.021119421282758233,5,stratified,0.13904711430317707
1684,0.16275763001746024,0.023710515714283176,5,stratified,0.13904711430317707
1700,0.16315150306943205,0.02410438876625498,5,stratified,0.13904711430317707
1716,0.1683256101016085,0.029278495798431448,5,stratified,0.13904711430317707
1732,0.17215439146140055,0.03310727715822348,5,stratified,0.13904711430317707
1748,0.1692475161350142,0.030200401831837143,5,stratified,0.13904711430317707
1764,0.1724971425078975,0.03345002820472043,5,stratified,0.13904711430317707
1780,0.1719187081857273,0.03287159388255023,5,stratified,0.13904711430317707
1796,0.1693079960048659,0.030260881701688835,5,stratified,0.13904711430317707
1812,0.1692757296823696,0.030228615379192525,5,stratified,0.13904711430317707
1828,0.17580162000340516,0.03675450570022809,5,stratified,0.13904711430317707
1844,0.17731360698862408,0.03826649268544702,5,stratified,0.13904711430317707
1860,0.17914410833171746,0.04009699402854039,5,stratified,0.13904711430317707
1876,0.17591717223570558,0.03687005793252851,5,stratified,0.13904711430317707
1892,0.17559767195566856,0.03655055765249149,5,stratified,0.13904711430317707
1908,0.1741651320020018,0.03511801769882472,5,stratified,0.13904711430317707
1924,0.17749116631416573,0.03844405201098866,5,stratified,0.13904711430317707
1940,0.1792974600130176,0.04025034570984054,5,stratified,0.13904711430317707
1956,0.17529752797856346,0.036250413675386395,5,stratified,0.13904711430317707
1972,0.1716978835112135,0.032650769208036445,5,stratified,0.13904711430317707
1988,0.16854237001439576,0.029495255711218693,5,stratified,0.13904711430317707
2004,0.1667689618217989,0.027721847518621834,5,stratified,0.13904711430317707
2020,0.1661571940588351,0.027110079755658045,5,stratified,0.13904711430317707
2036,0.16570041071497532,0.026653296411798255,5,stratified,0.13904711430317707
2052,0.1699363192303629,0.03088920492718583,5,stratified,0.13904711430317707
2068,0.17481690001190786,0.035769785708730795,5,stratified,0.13904711430317707
2084,0.17595662103850818,0.03690950673533111,5,stratified,0.13904711430317707
2100,0.17681299980648424,0.03776588550330717,5,stratified,0.13904711430317707
2116,0.18066371354153388,0.04161659923835681,5,stratified,0.13904711430317707
2132,0.1826768477694365,0.043629733466259424,5,stratified,0.13904711430317707
2148,0.18404278284730902,0.04499566854413195,5,stratified,0.13904711430317707
2164,0.1850407582418112,0.04599364393863414,5,stratified,0.13904711430317707
2180,0.18535033718058014,0.04630322287740307,5,stratified,0.13904711430317707
2196,0.1905215528567583,0.05147443855358125,5,stratified,0.13904711430317707
2212,0.19217475136096418,0.053127637057787114,5,stratified,0.13904711430317707
2228,0.19285088567787068,0.05380377137469361,5,stratified,0.13904711430317707
2244,0.1915411231310723,0.05249400882789523,5,stratified,0.13904711430317707
2260,0.19136902376817055,0.05232190946499349,5,stratified,0.13904711430317707
2276,0.19156091109861384,0.052513796795436773,5,stratified,0.13904711430317707
2292,0.19102219040067037,0.0519750760974933,5,stratified,0.13904711430317707
2308,0.1855882387770097,0.04654112447383263,5,stratified,0.13904711430317707
2324,0.18815720240193667,0.04911008809875961,5,stratified,0.13904711430317707
2340,0.18626571756410648,0.047218603260929415,5,stratified,0.13904711430317707
2356,0.18619966738871485,0.047152553085537785,5,stratified,0.13904711430317707
2372,0.18836886419548093,0.04932174989230387,5,stratified,0.13904711430317707
2388,0.19301177045285867,0.0539646561496816,5,stratified,0.13904711430317707
2404,0.19269440870467702,0.053647294401499956,5,stratified,0.13904711430317707
2420,0.195033168412709,0.055986054109531946,5,stratified,0.13904711430317707
2436,0.19548315608129163,0.056436041778114565,5,stratified,0.13904711430317707
2452,0.19657020413566495,0.057523089832487884,5,stratified,0.13904711430317707
2468,0.18996347211879494,0.050916357815617874,5,stratified,0.13904711430317707
2484,0.18877635767104284,0.04972924336786577,5,stratified,0.13904711430317707
2500,0.18657804787151588,0.04753093356833882,5,stratified,0.13904711430317707
2516,0.19186661313872955,0.05281949883555248,5,stratified,0.13904711430317707
2532,0.19431859195941936,0.055271477656242296,5,stratified,0.13904711430317707
2548,0.19414343035018267,0.0550963160470056,5,stratified,0.13904711430317707
2564,0.19759951458536318,0.05855240028218611,5,stratified,0.13904711430317707
2580,0.20342066776226742,0.06437355345909035,5,stratified,0.13904711430317707
2596,0.20499258338192472,0.06594546907874765,5,stratified,0.13904711430317707
2612,0.20561065321151606,0.06656353890833899,5,stratified,0.13904711430317707
2628,0.20426909010465966,0.06522197580148259,5,stratified,0.13904711430317707
2644,0.20447364107371718,0.06542652677054012,5,stratified,0.13904711430317707
2660,0.20026452549569473,0.06121741119251767,5,stratified,0.13904711430317707
2676,0.19934635953301072,0.06029924522983365,5,stratified,0.13904711430317707
2692,0.19839254027016118,0.05934542596698411,5,stratified,0.13904711430317707
2708,0.19788999514675376,0.058842880843576695,5,stratified,0.13904711430317707
2724,0.19858899777292827,0.0595418834697512,5,stratified,0.13904711430317707
2740,0.19424592001840657,0.055198805715229504,5,stratified,0.13904711430317707
2756,0.1897623794268204,0.05071526512364333,5,stratified,0.13904711430317707
2772,0.1892474327167729,0.050200318413595846,5,stratified,0.13904711430317707
2788,0.1896813504318745,0.05063423612869744,5,stratified,0.13904711430317707
2804,0.1881374490109764,0.04909033470779933,5,stratified,0.13904711430317707
2820,0.19008125091791417,0.0510341366147371,5,stratified,0.13904711430317707
2836,0.1894298466630152,0.050382732359838145,5,stratified,0.13904711430317707
2852,0.18641960046832062,0.04737248616514356,5,stratified,0.13904711430317707
2868,0.1856157864931688,0.04656867218999172,5,stratified,0.13904711430317707
2884,0.18802958331212427,0.048982469008947205,5,stratified,0.13904711430317707
2900,0.1878465802481477,0.048799465944970644,5,stratified,0.13904711430317707
2916,0.19071644190239512,0.05166932759921805,5,stratified,0.13904711430317707
2932,0.19366583066274135,0.05461871635956428,5,stratified,0.13904711430317707
2948,0.19504099226985083,0.055993877966673766,5,stratified,0.13904711430317707
2964,0.19321671451007183,0.054169600206894764,5,stratified,0.13904711430317707
2980,0.19205170697203044,0.05300459266885338,5,stratified,0.13904711430317707
2996,0.1876941012520631,0.04864698694888603,5,stratified,0.13904711430317707
3012,0.18918527762657789,0.05013816332340082,5,stratified,0.13904711430317707
3028,0.18517443529904953,0.04612732099587247,5,stratified,0.13904711430317707
3044,0.1859370823974419,0.04688996809426482,5,stratified,0.13904711430317707
3060,0.18564151446789612,0.04659440016471905,5,stratified,0.13904711430317707
3076,0.18671882037021315,0.04767170606703608,5,stratified,0.13904711430317707
3092,0.1894673301076476,0.050420215804470536,5,stratified,0.13904711430317707
3108,0.1893342197842215,0.050287105481044425,5,stratified,0.13904711430317707
3124,0.18875008888360645,0.04970297458042938,5,stratified,0.13904711430317707
3140,0.1890867346209133,0.05003962031773623,5,stratified,0.13904711430317707
3156,0.18775604410618363,0.04870892980300656,5,stratified,0.13904711430317707
3172,0.18426247986252775,0.045215365559350684,5,stratified,0.13904711430317707
3188,0.18390575241625784,0.04485863811308077,5,stratified,0.13904711430317707
3204,0.18332783008053033,0.04428071577735326,5,stratified,0.13904711430317707
3220,0.18048267769624948,0.04143556339307242,5,stratified,0.13904711430317707
3236,0.17944666260744957,0.0403995483042725,5,stratified,0.13904711430317707
3252,0.1810407465358438,0.04199363223266672,5,stratified,0.13904711430317707
3268,0.1818569116465285,0.04280979734335144,5,stratified,0.13904711430317707
3284,0.1805812661872327,0.041534151884055626,5,stratified,0.13904711430317707
3300,0.17991181896149477,0.04086470465831771,5,stratified,0.13904711430317707
3316,0.17798016404469463,0.03893304974151757,5,stratified,0.13904711430317707
3332,0.17697678852142218,0.03792967421824511,5,stratified,0.13904711430317707
3348,0.1805620872615794,0.04151497295840234,5,stratified,0.13904711430317707
3364,0.18094644594622844,0.041899331643051374,5,stratified,0.13904711430317707
3380,0.180559644275313,0.04151252997213595,5,stratified,0.13904711430317707
3396,0.1820823938589624,0.043035279555785344,5,stratified,0.13904711430317707
3412,0.18506548765070419,0.04601837334752712,5,stratified,0.13904711430317707
3428,0.18258940581626337,0.043542291513086306,5,stratified,0.13904711430317707
3444,0.18034964274199017,0.0413025284388131,5,stratified,0.13904711430317707
3460,0.18481148700272443,0.04576437269954736,5,stratified,0.13904711430317707
