t_size,delta_auc,abs_error_roc_auc_diff,seed,strategy,true_delta
52,-0.3085299455535391,0.46524419694815455,3,stratified,0.15671425139461548
68,0.2683901292596944,0.11167587786507893,3,stratified,0.15671425139461548
84,0.21828133552271478,0.0615670841280993,3,stratified,0.15671425139461548
100,0.20780423280423277,0.05108998140961729,3,stratified,0.15671425139461548
116,0.3236111111111111,0.16689685971649565,3,stratified,0.15671425139461548
132,0.3142583120204604,0.15754406062584492,3,stratified,0.15671425139461548
148,0.13523809523809505,0.021476156156520432,3,stratified,0.15671425139461548
164,0.05940293742017877,0.09731131397443671,3,stratified,0.15671425139461548
180,0.07551460326953752,0.08119964812507796,3,stratified,0.15671425139461548
196,0.09632917683202313,0.060385074562592345,3,stratified,0.15671425139461548
212,0.14375515693223828,0.012959094462377196,3,stratified,0.15671425139461548
228,0.19978040284719067,0.043066151452575197,3,stratified,0.15671425139461548
244,0.1931967920756088,0.036482540680993325,3,stratified,0.15671425139461548
260,0.1491504682681153,0.00756378312650019,3,stratified,0.15671425139461548
276,0.1449189570119802,0.011795294382635269,3,stratified,0.15671425139461548
292,0.1307500668806849,0.025964184513930566,3,stratified,0.15671425139461548
308,0.12300509441857799,0.03370915697603749,3,stratified,0.15671425139461548
324,0.13209039548022594,0.024623855914389536,3,stratified,0.15671425139461548
340,0.10945910973084882,0.04725514166376665,3,stratified,0.15671425139461548
356,0.12190229458512625,0.03481195680948923,3,stratified,0.15671425139461548
372,0.12650912518672375,0.03020512620789173,3,stratified,0.15671425139461548
388,0.1239011387336747,0.03281311266094078,3,stratified,0.15671425139461548
404,0.11436740296032677,0.04234684843428871,3,stratified,0.15671425139461548
420,0.13189859998361397,0.024815651411001505,3,stratified,0.15671425139461548
436,0.1272813149442662,0.02943293645034928,3,stratified,0.15671425139461548
452,0.13011230145178387,0.026601949942831604,3,stratified,0.15671425139461548
468,0.15140970182789115,0.005304549566724326,3,stratified,0.15671425139461548
484,0.13903879818499842,0.017675453209617054,3,stratified,0.15671425139461548
500,0.13882475549142215,0.01788949590319333,3,stratified,0.15671425139461548
516,0.15671126941342584,2.9819811896425463e-06,3,stratified,0.15671425139461548
532,0.16346618898343035,0.006751937588814871,3,stratified,0.15671425139461548
548,0.1851827874340216,0.028468536039406134,3,stratified,0.15671425139461548
564,0.1852968816832824,0.02858263028866692,3,stratified,0.15671425139461548
580,0.18467962661688586,0.027965375222270383,3,stratified,0.15671425139461548
596,0.1819627492218231,0.025248497827207617,3,stratified,0.15671425139461548
612,0.16938859123857564,0.012674339843960158,3,stratified,0.15671425139461548
628,0.17263599069912883,0.01592173930451335,3,stratified,0.15671425139461548
644,0.18221418553158963,0.025499934136974156,3,stratified,0.15671425139461548
660,0.168548491327014,0.011834239932398516,3,stratified,0.15671425139461548
676,0.14876913696799177,0.007945114426623712,3,stratified,0.15671425139461548
692,0.14149105671712037,0.015223194677495111,3,stratified,0.15671425139461548
708,0.13698252548366963,0.019731725910945852,3,stratified,0.15671425139461548
724,0.124260674128989,0.032453577265626476,3,stratified,0.15671425139461548
740,0.12444958630876035,0.032264665085855126,3,stratified,0.15671425139461548
756,0.12512586308743257,0.03158838830718291,3,stratified,0.15671425139461548
772,0.11842180168902305,0.038292449705592424,3,stratified,0.15671425139461548
788,0.11807332012250049,0.03864093127211499,3,stratified,0.15671425139461548
804,0.11406812180954051,0.042646129585074966,3,stratified,0.15671425139461548
820,0.1156569842552938,0.041057267139321674,3,stratified,0.15671425139461548
836,0.12119398376848511,0.035520267626130364,3,stratified,0.15671425139461548
852,0.1223045927196823,0.034409658674933175,3,stratified,0.15671425139461548
868,0.12387070148951584,0.032843549905099634,3,stratified,0.15671425139461548
884,0.13704559524799886,0.019668656146616614,3,stratified,0.15671425139461548
900,0.13632711425180033,0.020387137142815148,3,stratified,0.15671425139461548
916,0.13006286919683063,0.026651382197784845,3,stratified,0.15671425139461548
932,0.13046809301164708,0.0262461583829684,3,stratified,0.15671425139461548
948,0.1275681679826357,0.029146083411979773,3,stratified,0.15671425139461548
964,0.11316685587785313,0.043547395516762344,3,stratified,0.15671425139461548
980,0.11055802309618024,0.04615622829843524,3,stratified,0.15671425139461548
996,0.11470369092943145,0.04201056046518403,3,stratified,0.15671425139461548
1012,0.1209621563454113,0.03575209504920418,3,stratified,0.15671425139461548
1028,0.12543514243089093,0.031279108963724545,3,stratified,0.15671425139461548
1044,0.11687766568026825,0.03983658571434723,3,stratified,0.15671425139461548
1060,0.11729008018241038,0.039424171212205095,3,stratified,0.15671425139461548
1076,0.11893014584305939,0.03778410555155609,3,stratified,0.15671425139461548
1092,0.12665547222016904,0.030058779174446437,3,stratified,0.15671425139461548
1108,0.13023829926324348,0.026475952131371994,3,stratified,0.15671425139461548
1124,0.13197809489752332,0.024736156497092154,3,stratified,0.15671425139461548
1140,0.13783408788548757,0.018880163509127912,3,stratified,0.15671425139461548
1156,0.1351000485319771,0.021614202862638376,3,stratified,0.15671425139461548
1172,0.13673537040289319,0.019978880991722292,3,stratified,0.15671425139461548
1188,0.12965544079935865,0.027058810595256833,3,stratified,0.15671425139461548
1204,0.13171768733784528,0.0249965640567702,3,stratified,0.15671425139461548
1220,0.13986084791376707,0.016853403480848406,3,stratified,0.15671425139461548
1236,0.14152667750961268,0.015187573885002803,3,stratified,0.15671425139461548
1252,0.15706625689179066,0.0003520054971751785,3,stratified,0.15671425139461548
1268,0.14938534191399677,0.007328909480618706,3,stratified,0.15671425139461548
1284,0.14745633390354562,0.009257917491069856,3,stratified,0.15671425139461548
1300,0.1406595074153545,0.016054743979260988,3,stratified,0.15671425139461548
1316,0.14230211200314036,0.01441213939147512,3,stratified,0.15671425139461548
1332,0.1414714966299424,0.015242754764673072,3,stratified,0.15671425139461548
1348,0.13857751577939625,0.018136735615219224,3,stratified,0.15671425139461548
1364,0.14106009493298466,0.01565415646163082,3,stratified,0.15671425139461548
1380,0.140593325882016,0.01612092551259947,3,stratified,0.15671425139461548
1396,0.1421593441873329,0.014554907207282586,3,stratified,0.15671425139461548
1412,0.129502690334939,0.02721156105967648,3,stratified,0.15671425139461548
1428,0.13028299887319605,0.026431252521419424,3,stratified,0.15671425139461548
1444,0.1321248196248197,0.024589431769795778,3,stratified,0.15671425139461548
1460,0.13275459431914038,0.023959657075475094,3,stratified,0.15671425139461548
1476,0.1320829115362624,0.024631339858353085,3,stratified,0.15671425139461548
1492,0.13506529215319918,0.0216489592414163,3,stratified,0.15671425139461548
1508,0.1339977847933358,0.022716466601279683,3,stratified,0.15671425139461548
1524,0.12836976166076786,0.028344489733847622,3,stratified,0.15671425139461548
1540,0.1268431781627617,0.029871073231853784,3,stratified,0.15671425139461548
