t_size,delta_auc,abs_error_roc_auc_diff,seed,strategy,true_delta
20,0.2222222222222222,0.0716498861131214,3,random,0.1505723361091008
36,0.42760180995475106,0.27702947384565024,3,random,0.1505723361091008
52,0.48076923076923084,0.33019689466013,3,random,0.1505723361091008
68,0.5377091377091378,0.38713680160003694,3,random,0.1505723361091008
84,0.6053433001107419,0.4547709640016411,3,random,0.1505723361091008
100,0.5167233560090703,0.36615101989996945,3,random,0.1505723361091008
116,0.4447368421052632,0.2941645059961624,3,random,0.1505723361091008
132,0.449251223610198,0.29867888750109717,3,random,0.1505723361091008
148,0.3947124304267161,0.2441400943176153,3,random,0.1505723361091008
164,0.38055852644087934,0.22998619033177853,3,random,0.1505723361091008
180,0.4045786252354049,0.2540062891263041,3,random,0.1505723361091008
196,0.29365079365079366,0.14307845754169285,3,random,0.1505723361091008
212,0.21839923469387762,0.0678268985847768,3,random,0.1505723361091008
228,0.24853097077086173,0.09795863466176091,3,random,0.1505723361091008
244,0.2349512670565302,0.08437893094742938,3,random,0.1505723361091008
260,0.22215237166991553,0.07158003556081471,3,random,0.1505723361091008
276,0.21409284079764618,0.06352050468854537,3,random,0.1505723361091008
292,0.2233025174228418,0.07273018131374098,3,random,0.1505723361091008
308,0.20437528221648626,0.05380294610738545,3,random,0.1505723361091008
324,0.193896054365162,0.04332371825606118,3,random,0.1505723361091008
340,0.176075634057971,0.025503297948870185,3,random,0.1505723361091008
356,0.12277764164556615,0.027794694463534664,3,random,0.1505723361091008
372,0.13746277064125145,0.01310956546784936,3,random,0.1505723361091008
388,0.14506336575302092,0.00550897035607989,3,random,0.1505723361091008
404,0.1293060431164904,0.021266292992610403,3,random,0.1505723361091008
420,0.1623190154440154,0.011746679334914578,3,random,0.1505723361091008
436,0.17525365461411968,0.024681318505018868,3,random,0.1505723361091008
452,0.18129498006184097,0.03072264395274016,3,random,0.1505723361091008
468,0.17409462368755635,0.023522287578455536,3,random,0.1505723361091008
484,0.17234492183615224,0.02177258572705143,3,random,0.1505723361091008
500,0.15851777118673538,0.007945435077634566,3,random,0.1505723361091008
516,0.14766882958106176,0.002903506528039057,3,random,0.1505723361091008
532,0.14835383256319656,0.002218503545904249,3,random,0.1505723361091008
548,0.15009587324610885,0.0004764628629919665,3,random,0.1505723361091008
564,0.16141606807739595,0.010843731968295134,3,random,0.1505723361091008
580,0.17278278318262563,0.02221044707352482,3,random,0.1505723361091008
596,0.18668913896735406,0.03611680285825325,3,random,0.1505723361091008
612,0.182216008857492,0.031643672748391194,3,random,0.1505723361091008
628,0.17478482795986472,0.024212491850763906,3,random,0.1505723361091008
644,0.18214199062485736,0.03156965451575655,3,random,0.1505723361091008
660,0.17514238591006925,0.02457004980096844,3,random,0.1505723361091008
676,0.1720745958844777,0.021502259775376897,3,random,0.1505723361091008
692,0.17930751656210653,0.028735180453005715,3,random,0.1505723361091008
708,0.1824017430011725,0.0318294068920717,3,random,0.1505723361091008
724,0.2010075945559815,0.05043525844688068,3,random,0.1505723361091008
740,0.20223889631292025,0.051666560203819434,3,random,0.1505723361091008
756,0.21127201093348252,0.06069967482438171,3,random,0.1505723361091008
