t_size,delta_auc,abs_error_roc_auc_diff,seed,strategy,true_delta
52,-0.3182795698924732,0.4489240591747763,15,power,0.1306444892823031
68,-0.1368547418967586,0.2674992311790617,15,power,0.1306444892823031
84,-0.02571770334928225,0.15636219263158535,15,power,0.1306444892823031
100,0.09902866619284523,0.03161582308945787,15,power,0.1306444892823031
116,-0.06850157418339242,0.19914606346569552,15,power,0.1306444892823031
132,-0.011661204071071185,0.14230569335337429,15,power,0.1306444892823031
148,0.043770264822896365,0.08687422445940673,15,power,0.1306444892823031
164,0.030952380952380953,0.09969210832992215,15,power,0.1306444892823031
180,-0.0058528428093646,0.1364973320916677,15,power,0.1306444892823031
196,-0.04686026003855459,0.1775047493208577,15,power,0.1306444892823031
212,0.01463307958268778,0.11601140969961532,15,power,0.1306444892823031
228,0.03170222634508346,0.09894226293721964,15,power,0.1306444892823031
244,0.04378374789767192,0.08686074138463118,15,power,0.1306444892823031
260,0.08951199840067292,0.04113249088163018,15,power,0.1306444892823031
276,0.06894296180010473,0.06170152748219837,15,power,0.1306444892823031
292,0.07493429357836145,0.055710195703941645,15,power,0.1306444892823031
308,0.07009548611111116,0.06054900317119194,15,power,0.1306444892823031
324,0.052037700001570264,0.07860678928073284,15,power,0.1306444892823031
340,0.01754518209893463,0.11309930718336847,15,power,0.1306444892823031
356,0.03380369026013319,0.09684079902216991,15,power,0.1306444892823031
372,0.021616650093145284,0.10902783918915782,15,power,0.1306444892823031
388,0.006391946132602189,0.12425254314970091,15,power,0.1306444892823031
404,0.006444511662297425,0.12419997762000567,15,power,0.1306444892823031
420,0.00016193977591039133,0.1304825495063927,15,power,0.1306444892823031
436,-0.007109343125255019,0.13775383240755812,15,power,0.1306444892823031
452,-0.0047494825436923405,0.13539397182599544,15,power,0.1306444892823031
468,0.008907519889432058,0.12173696939287104,15,power,0.1306444892823031
484,0.019057214088730623,0.11158727519357248,15,power,0.1306444892823031
500,0.036169630868460145,0.09447485841384295,15,power,0.1306444892823031
516,0.02083604349506185,0.10980844578724125,15,power,0.1306444892823031
532,0.01979587983785902,0.11084860944444408,15,power,0.1306444892823031
548,0.022776587818960636,0.10786790146334246,15,power,0.1306444892823031
564,0.019775637228545695,0.1108688520537574,15,power,0.1306444892823031
580,0.019185263005663478,0.11145922627663962,15,power,0.1306444892823031
596,0.005024274077653823,0.12562021520464928,15,power,0.1306444892823031
612,0.010055724790689946,0.12058876449161315,15,power,0.1306444892823031
628,0.0047638668226339664,0.12588062245966913,15,power,0.1306444892823031
644,0.00937213327935904,0.12127235600294406,15,power,0.1306444892823031
660,0.01057347159435329,0.12007101768794981,15,power,0.1306444892823031
676,0.015386262031694353,0.11525822725060875,15,power,0.1306444892823031
692,0.017706541003963072,0.11293794827834003,15,power,0.1306444892823031
708,0.02087625313390773,0.10976823614839537,15,power,0.1306444892823031
724,0.011103603233736714,0.11954088604856639,15,power,0.1306444892823031
740,0.00035295904828192004,0.13029153023402118,15,power,0.1306444892823031
756,-0.00015198589141063312,0.13079647517371373,15,power,0.1306444892823031
772,0.00014993788287709364,0.130494551399426,15,power,0.1306444892823031
788,0.010234122620229269,0.12041036666207383,15,power,0.1306444892823031
804,0.035615248815645595,0.0950292404666575,15,power,0.1306444892823031
820,0.044947724579516235,0.08569676470278687,15,power,0.1306444892823031
836,0.04161320934460877,0.08903127993769433,15,power,0.1306444892823031
852,0.03404575712423785,0.09659873215806525,15,power,0.1306444892823031
868,0.035977907416461896,0.0946665818658412,15,power,0.1306444892823031
884,0.048346606490153765,0.08229788279214933,15,power,0.1306444892823031
